text,text_length,indicator_id,indicator_name,category,subcategory,framework,match_score,keyword_matches,matched_keywords,label,report_name
"Those last six words arent new to any- one who has followed Bayer over the past five years. Whats new is the unrelenting focus were dedicating to them. We want every person, project and process in the company to be centered on that aspirational mission. Doing so will concentrate our efforts on growing more food while reducing environmental impact, and providing better health to a growing, aging population  all on a planet that just ex- perienced its hottest year in recorded history.",487,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.4,2,"environmental, health",1,bayer-sustainability-report-2023.pdf
"The stakes are high. Last year, we conducted a survey of farmers around the world, our biggest survey of modern agri- culture to date. 71 of them told us that theyve already seen climate change impact their farms. On top of that, many of the worlds most challenging diseases are without a proper treatment and billions of people lack access to essential med- icines or healthcare services. These are big problems. They demand big solutions.",440,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.2,1,health,1,bayer-sustainability-report-2023.pdf
"Heres a look at a few highlights from last year:  In March 2023, we articulated a comprehensive strategy for better water use and quality across the agricultural value chain: Were promoting a different system for rice cultivation that allows farmers to reduce water usage up to 40. Thats a big deal for an essential crop that consumes around 40 of the worlds irrigation water.",376,ONT_011,Water,Environmental,Water,ONTOLOGY,0.3333333333333333,1,water,1,bayer-sustainability-report-2023.pdf
"We also published our vision of a regenerative agriculture that enables farmers to produce more with less and that not only helps to conserve nature, but helps to restore, too. And we reached 53 million smallholder farmers. We opened a cutting-edge production facility in Turku, Finland, to expand access to modern contraception. In 2023, we were already able to support 46 million women.",388,ONT_029,Product_Safety,Environmental,Product_Safety,ONTOLOGY,0.2,1,product,1,bayer-sustainability-report-2023.pdf
"Through our initiatives and partnerships, we reached 75 million people in economically or medically underserved communities with self-care products. Further, we started to include our nutritious food portfolio  such as vegetables, fruits and grains  in our flagship nutrition access program The Nutrient Gap Initiative. Finally, were improving the footprint of our operations.",376,ONT_025,Green_Products,Environmental,Green_Products,ONTOLOGY,0.2,1,products,1,bayer-sustainability-report-2023.pdf
"We signed one of the biggest single renewable energy deals in the United States: a long-term renewable energy purchase agreement that will secure 40 of Bayers global electricity demand in the future. Also, we once again reduced our own greenhouse gas emissions (Scope 1 and 2) and also cut greenhouse gas emissions along our value chain (Scope 3) by 6. Were committed to tracking, reporting and validating our progress until were Net Zero in 2050.",447,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,bayer-sustainability-report-2023.pdf
"Through our expertise and solutions, we want to make an important contribution to the Sustainability Development Goals (SDGs)  guided by the principles of the UN Global Compact and in keeping with our mission of Health for all, Hunger for none. You can and should evaluate us based on the ambition again in 2024. This is just a snapshot of the ways Team Bayer is bringing Health for all, Hunger for none to life. My colleagues will be the first to tell you that its not enough.",477,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.2,1,health,1,bayer-sustainability-report-2023.pdf
"This report documents our major sustainability priorities, progress and projects from 2023 and beyond. I invite you to explore it, share feedback and partner with us in building a more mission-focused Bayer and a more sustainable future.",237,ONT_050,Sustainable_Finance,Environmental,Sustainable_Finance,ONTOLOGY,0.2,1,sustainable,1,bayer-sustainability-report-2023.pdf
"The report supple- ments the nonfinancial statement pursuant to the CSR Directive Implementation Act (CSR-RUG) that is published in the combined management report of the 2023 Annual Report. The reporting period is the 2023 fiscal year. The closing date for all data and facts was December 31, 2023. The Bayer Groups sustainability reporting has been aligned to the guidelines of the Global Reporting Initiative (GRI) and the 10 principles of the UN Global Compact (UNGC) since 2000.",482,ONT_045,Financial_Inclusion,Environmental,Financial_Inclusion,ONTOLOGY,0.2,1,financial,1,bayer-sustainability-report-2023.pdf
"This report has been prepared in accordance with the GRI Standards. This report also serves as a reference for the questionnaire on the Communication on Progress in line with the UN Global Compact. We also take into account the relevant requirements of the Sustainability Accounting Standards Board (SASB). A summarized index according to the three SASB Industry Standards relevant to us  Bio- technology  Pharmaceuticals, Chemicals and Agricul- tural Products  can be found on our website.",490,ONT_020,Board_Diversity,Environmental,Board_Diversity,ONTOLOGY,0.2,1,board,1,bayer-sustainability-report-2023.pdf
In our cli- mate reporting we follow the recommendations of the Task Force on Climate-Related Financial Disclosures (TCFD) and publish a separate report in PDF format also on our website. We also publish an overview of the Principal Adverse Indica- tors according to the Sustainable Finance Disclosure Regu- lation (SFDR) on our website.,337,ONT_050,Sustainable_Finance,Environmental,Sustainable_Finance,ONTOLOGY,0.4,2,"sustainable, finance",1,bayer-sustainability-report-2023.pdf
"We also use, for example, the international recommendations and guidelines of the OECD and ISO 26000 as a guide when defining and selecting nonfinancial indicators and in our reporting.",185,ONT_045,Financial_Inclusion,Environmental,Financial_Inclusion,ONTOLOGY,0.4,2,"financial, indicator",1,bayer-sustainability-report-2023.pdf
"In selecting and measuring our key data, we take into account the recommendations of the Greenhouse Gas Protocol with respect to greenhouse gas emissions and those of the European Federation of Financial Analysts So- cieties, the World Business Council for Sustainable Develop- ment, the European Chemical Industry Council (CEFIC) and the International Council of Chemical Associations (ICCA) with respect to other nonfinancial indicators.",439,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.5,2,"indicator, emissions",1,bayer-sustainability-report-2023.pdf
"Data collection and reporting thresholds The selection of reported content is based on the results of our materiality analysis and the requirements of the GRI Standards. Reporting of the Groups HSE data includes all fully con- solidated companies in which we hold at least a 50 inter- est. Data on occupational injuries is collected at all sites worldwide. Environmental indicators are measured at all environmentally relevant production, research and admin- istration sites.",475,ONT_001,EnergyEfficiency,Environmental,EnergyEfficiency,ONTOLOGY,0.6666666666666666,2,"indicator, environmental",1,bayer-sustainability-report-2023.pdf
"We consider all sites whose annual energy consumption is greater than 1.5 terajoules to be environ- mentally relevant. Several indicators (particularly related to employees and procurement) are reported only for our significant locations of operation in line with the requirements of the correspond- ing GRI disclosures. In 2023, this covered 15 countries that accounted for more than 80 of total Bayer Group sales. Where information is only relevant for parts of the Bayer Group, we refer to this.",498,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.6666666666666666,2,"indicator, energy",1,bayer-sustainability-report-2023.pdf
"Additional information  As the indicators in this report are stated in accordance with commercial rounding principles, totals and percent- ages may not always be exact. References to websites are indicated by an underlined word. This report is issued in German and English. The Sustainability Report is published in PDF format together with the 2023 Annual Report, the SASB Index, the TCFD Report, the SFDR Index and the Sustainability Highlight Report on Bayer AGs website.",474,ONT_001,EnergyEfficiency,Environmental,EnergyEfficiency,ONTOLOGY,0.3333333333333333,1,indicator,1,bayer-sustainability-report-2023.pdf
The next Sustainability Report is due to be published in March 2025. About this Report Sustainability Strategy 1. Corporate Governance 3. Product Stewardship 4. Climate Protection 8. Environmental Protection 9. Health and Safety 10. Social Engagement Bayer Sustainability Report 2023 5 A growing world population and the increasing burden on natural ecosystems are among the biggest challenges hu- manity is facing.,415,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.6,3,"safety, environmental, health",1,bayer-sustainability-report-2023.pdf
"This situation is further complicated by the ongoing war in Ukraine and other geopolitical conflicts, which are escalating. Furthermore, these crises clearly show how important it is to protect health and ensure food security worldwide  and how these goals are in jeopardy. Our overall goal: from margin to impact As a global leader in healthcare and nutrition, Bayer can con- tribute more than any other enterprise to solving global chal- lenges through its business.",468,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.2,1,health,1,bayer-sustainability-report-2023.pdf
"With this goal in mind, Bayer is committed to ambitious targets that it aims to achieve through its own business activity and the endeavors of its employees. To support Bayers mission of Health for all, Hunger for none, we defined three areas, where we have a significant impact and aim to both boost our ambitions and drive our business solutions forward:  Climate action  Health equity  Food security Bayer is uniquely positioned to provide solutions to these challenges  alongside our partners.",497,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.2,1,health,1,bayer-sustainability-report-2023.pdf
"We look at these areas of action from a holistic perspective, knowing there are strong interdependencies and that it is at the intersections where Bayer can make a scalable differ- ence in ways that drive our business:  Climate change negatively impacts both the availability and nutritional value of staple food crops and vegetables. This creates a challenging cycle of growing more nutritious food without undermining our planet.",431,ONT_034,Climate_Risk_Mgmt.,Environmental,Climate_Risk_Mgmt.,ONTOLOGY,0.14285714285714285,1,climate,1,bayer-sustainability-report-2023.pdf
"Health needs and access are challenged by climate change, with rising temperatures compounding health issues and new or more diseases. This creates a heavy burden for both people and health systems  and espe- cially for people living in the global south.",254,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.2,1,health,1,bayer-sustainability-report-2023.pdf
Food security fundamentally depends on the continuous development and advancement of sustainable agricultural innovations and on the health of farmers and communities who produce food  and in turn health is dependent on the availability of nutritious diets.,257,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.2,1,health,1,bayer-sustainability-report-2023.pdf
"By addressing these areas with a clear focus on interdepend- ence and our impact, we will contribute to closing the nutri- ent gap, strengthening regenerative agriculture and delivering solutions for peoples health, in the face of the rapidly increas- ing temperatures worldwide.",279,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.2,1,health,1,bayer-sustainability-report-2023.pdf
"Sustainability is part of our corporate strategy Building on our mission of Health for all, Hunger for none, we consider sustainability to be at the core of our corporate responsibility  and it also safeguards our future growth. Sustainability is therefore an essential component of our corporate strategy, our business activities, our corporate values, and the way in which we conduct our business.",399,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.2,1,health,1,bayer-sustainability-report-2023.pdf
The following strategic sustainability targets apply as a guideline for the actions of all divisions:  Creating inclusive growth and added value for society and our investors  Reducing our ecological footprint  Embracing responsible business practices along our value chain Sustainability Drives Value and Growth Our Areas of Impact Climate Action Our impact on the 55Gt of CO2 in our value chain Food Security Our impact on inflation  1 billion chronically hungry people Health Equity Our impact on 4 billion people with no access to basic health care Sustainability Strategy 1.,579,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.2,1,health,1,bayer-sustainability-report-2023.pdf
"Corporate Governance 3. Product Stewardship 4. Climate Protection 8. Environmental Protection 9. Health and Safety 10. Social Engagement Bayer Sustainability Report 2023 6 Our contribution to the Sustainable Development Goals We align our own strategic sustainability targets with the global Sustainable Development Goals (SDGs) of the United Nations, which apply through to 2030.",380,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.6,3,"safety, environmental, health",1,bayer-sustainability-report-2023.pdf
"In this context, we consciously support those Sustainable Development Goals where there is a pressing need to act and where we can make the greatest impact through our businesses and their sustainability-fo- cused transformation. SDG 1  No poverty As farming is often the only source of income in low- and middle-income countries (LMICs), we help to fight poverty there through our engagement with smallholder farmers and by supporting women.",442,ONT_018,Employee_Development,Environmental,Employee_Development,ONTOLOGY,0.2,1,development,1,bayer-sustainability-report-2023.pdf
"SDG 2  Zero hunger Our products and services help the global agricul- tural industry to increase production, and thus re- duce food inflation, to feed a growing world population, while consuming fewer natural resources. This also benefits smallholder farmers in LMICs. SDG 3  Good health and well-being Our products directly impact peoples health. Some prevent diseases and others treat illnesses.",397,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.2,1,health,1,bayer-sustainability-report-2023.pdf
"This applies worldwide  but particularly in LMICs, where we endeavor to make existing products and services accessible and affordable. SDG 5  Gender equality We work to achieve gender equality in our busi- ness and through our supply chain. By providing modern contraception, we support women around the world in self-determined family planning. We also promote equal opportunity within our company.",399,ONT_049,Supply_Chain,Environmental,Supply_Chain,ONTOLOGY,0.4,2,"supply, chain",1,bayer-sustainability-report-2023.pdf
"SDG 6  Clean water and sanitation Our products and services help reduce future water consumption in agriculture. We strive to pro- tect water resources, use them as sparingly as possible and further reduce water pollution. SDG 13  Climate action We pursue a climate protection and decarboniza- tion strategy that is aligned with the goals of the Paris Agreement. In our value chain, we promote resilient, low-emission farming that helps to capture CO2 through new methods.",472,ONT_011,Water,Environmental,Water,ONTOLOGY,0.3333333333333333,1,water,1,bayer-sustainability-report-2023.pdf
"SDG 15  Life on land By reducing the environmental impact of crop pro- tection products (Crop Protection Environmental Impact Reduction, CP EIR), we support sustainable farming that helps to protect the environment within our value chain and to conserve biodiversity.",267,ONT_016,Biodiversity,Environmental,Biodiversity,ONTOLOGY,0.6666666666666666,2,"biodiversity, environmental",1,bayer-sustainability-report-2023.pdf
"Our strategic approach Bayer aims to promote sustainable development worldwide in accordance with the SDGs, while at the same time focus- ing on the future in and aligning its businesses to grow in line with the sustainability targets. To achieve this, we link the concept of inclusive growth with a reduction in our eco- logical footprint based on responsible business practices along our entire value chain.",409,ONT_018,Employee_Development,Environmental,Employee_Development,ONTOLOGY,0.2,1,development,1,bayer-sustainability-report-2023.pdf
"The Group-wide goals for inclusive growth and climate pro- tection are accounted for in the long-term variable compen- sation (LTI) of our Board of Management and our LTI-entitled managerial employees. Our strategic focuses also address the demands increasingly expressed by the capital market that we transform our business from an ESG perspective (environmental, social and governance) and report transpar- ently on this using key data.",438,ONT_018,Employee_Development,Environmental,Employee_Development,ONTOLOGY,0.4,2,"employee, environmental",1,bayer-sustainability-report-2023.pdf
"In doing so, we want to be trustworthy and binding in our actions in relation to our stakeholders. Focus areas: added value for people and the environment In 2019, Bayer initiated an ambitious program that combines inclusive growth with the reduction of our ecological foot- print and aims to establish responsible business practices throughout our entire value chain.",368,ONT_046,Labor_Practices,Environmental,Labor_Practices,ONTOLOGY,0.2,1,practices,1,bayer-sustainability-report-2023.pdf
"Bayer is thus living up to its responsibility toward the environment and society and has integrated this into its corporate governance (ESG). Inclusive growth For Bayer, inclusive growth means not achieving objectives at the expense of others. We want the products and ser- vices we offer to enable growth and well-being worldwide  in line with our mission of Health for all, hunger for none. Sustainability Strategy 1. Corporate Governance 3. Product Stewardship 4. Climate Protection 8.",488,ONT_038,Corporate_Governance,Environmental,Corporate_Governance,ONTOLOGY,0.4,2,"governance, corporate",1,bayer-sustainability-report-2023.pdf
"Environmental Protection 9. Health and Safety 10. Social Engagement Bayer Sustainability Report 2023 7 Food security Access to health We will support a total of 100 million smallholder farmers in LMICs1 by 2030 by improving their access to agricultural products and services, including in collaboration with our partners.2 Womens empower- ment Environ- mental impact reduction Climate protection Environ- mental protection ESG 11 1 LMICs: low- and middle-income countries 2 These targets are accounted for in the long-term variable compensation (LTI) of our Board of Management and our LTI-entitled managerial employees.",620,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.6,3,"safety, environmental, health",1,bayer-sustainability-report-2023.pdf
"3 GHG: greenhouse gas emissions 4 Comprises direct emissions (Scope 1) and indirect emissions (Scope 2, market-based) from Bayer sites whose annual energy consumption exceeds 1.5 terajoules 5 In accordance with the criteria set out by the Science Based Targets initiative (SBTi), the following Scope 3 categories of the Greenhouse Gas Protocol Corporate Value Chain (Scope 3) Accounting  Reporting Standard are relevant for Bayer: (3.1) purchased goods and services, (3.2) capital goods, (3.3) fuel- and energy-related activities, (3.4) (upstream) transportation and distribution and (3.6) business travel.",606,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,bayer-sustainability-report-2023.pdf
"6 Entire Scope 1, 2  3 emissions. Scope 3 includes all categories defined in the GHG Protocol. 7 Our reduction target refers to an overall base year greenhouse gas intensity that includes the weighted emission intensities of 18 crop-country combinations. Base years are defined individually for each crop-country combination, using data from either harvest year 2020, 2021 or 2022 depending on the availability of data.",419,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,bayer-sustainability-report-2023.pdf
"9 Base year calculated with data from 2021, validation process still ongoing 10 Where safety permits and regulations allow 11 ESG: environmental, social, governance Sustainability: Strategic Elements, Impacts and 2030 Targets Our mission: Health for all, Hunger for none SDGs on which we have the greatest impact through our businesses Acting responsibly along the entire value chain We want to support 100 million people in economically or medically underserved communities with self-care interventions from Bayer in 2030.2 It is our ambition to improve access to our prescription products for people in LMICs1 through improved availability and modified drug pricing, as well as through our patient access programs.",716,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.6,3,"safety, environmental, health",1,bayer-sustainability-report-2023.pdf
"Reduce the treated- area-weighted environ- mental impact per hectare of Bayers global crop protection portfolio by 30 by 2030 against a 20142018 average baseline We are committed to improving water use per kilogram of crop by 25 by 2030 by transforming rice-cropping systems for our smallholder customers in the relevant regions where Bayer operates, starting in India.9 Transition all Consumer Health products to 100 recycle- ready packaging10 Reduce own GHG3 by an absolute 42 compared to the base year 2019 by the end of 2029 (Scope 1  24) Reduce GHG3 from relevant Scope 3 categories5 in our supply chain by an absolute 12.3 (compared to the 2019 base year) by 2029 Bayer aims to achieve climate neutrality at all its own sites (Scope 1  24) by 2030.",754,ONT_049,Supply_Chain,Environmental,Supply_Chain,ONTOLOGY,0.4,2,"supply, chain",1,bayer-sustainability-report-2023.pdf
"By 2030, the remaining greenhouse gas emissions of our own operations will be fully offset by purchasing certificates from verified climate protection projects, especially in the areas of forest conservation and agriculture. Reach net-zero GHG3 incl. our entire value chain6 by 2050 or earlier (Scope 1, 2  3) We aim to enable our farming customers to reduce their on-field greenhouse gas emissions per mass unit of crop produced by 30 by 2030 compared to the overall base year emission intensity7.",498,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,bayer-sustainability-report-2023.pdf
This applies to the highest greenhouse gas-emitting crop systems in the regions Bayer serves with its products.8 Sustainability Strategy 1. Corporate Governance 3. Product Stewardship 4. Climate Protection 8. Environmental Protection 9. Health and Safety 10. Social Engagement Bayer Sustainability Report 2023 8 Access to healthcare Millions of people still do not have access to basic medical care.,399,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.6,3,"safety, environmental, health",1,bayer-sustainability-report-2023.pdf
"As a leading pharmaceutical company, we believe we have a responsibility to improve access to healthcare for a growing world population. We reach people all over the world with the products and solutions of our Pharmaceuti- cals and Consumer Health divisions. As part of this, we also assess the needs of people in LMICs, for whom we want to make existing products and services accessible and afford- able.",406,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.2,1,health,1,bayer-sustainability-report-2023.pdf
"At the same time, we are driving forward innovations to increase access to healthcare worldwide and thus improve peoples health and well-being. In this way, we are making a significant contribution to the attainment of SDG 3 Good health and well-being. Food security: nutrition and agriculture Hunger has increased worldwide in recent years, as the im- pact of climate change and the effects of armed conflicts are contributing to food shortages.",446,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.2,1,health,1,bayer-sustainability-report-2023.pdf
"In the area of agriculture and nutrition, our innovative products and services help to better feed the growing world population and fight hunger. In this way we are contributing to SDG 2 Zero hunger by targeting inclusive growth in LMICs. The 550 million or so smallholder farmers worldwide play a central role in improving the food supply in these countries. As farming is often the only source of income for many people there, our engagement with smallholder farmers helps achieve SDG 1 No poverty.",500,ONT_025,Green_Products,Environmental,Green_Products,ONTOLOGY,0.2,1,products,1,bayer-sustainability-report-2023.pdf
"Reducing the ecological footprint We want to reduce our ecological footprint along our entire value chain. With our solutions for more sustainable farming, we play a key role in protecting the environment and biodiver- sity in accordance with SDG 2 Zero hunger and SDG 15 Life on land. We aim to reduce the environmental impact of our crop protection products in farming and support the use of in- novative cultivation methods.",427,ONT_025,Green_Products,Environmental,Green_Products,ONTOLOGY,0.4,2,"products, environmental",1,bayer-sustainability-report-2023.pdf
"We are committed to improving water use of rice crops for our smallholder customers by transforming rice cropping systems and are thus supporting SDG 6 Clean water and sanitation. Climate change mitigation In view of advancing climate change and its devastating consequences for human nutrition and health, one area of focus for reducing the ecological footprint is an ambitious decarbonization strategy. Our targets are in line with the Paris Agreement.",454,ONT_011,Water,Environmental,Water,ONTOLOGY,0.3333333333333333,1,water,1,bayer-sustainability-report-2023.pdf
"To this end, we pursue extensive measures to support SDG 13 Climate action. For example, we are reducing our own greenhouse gas emissions (Scope 1  2) and greenhouse gas emissions along our value chain (Scope 3). Our reduction targets were confirmed by the Sci- ence Based Targets initiative (SBTi). We want to achieve net zero emissions in our entire value chain by 2050. Further- more, we aim to enable our farming customers to reduce their on-field greenhouse gas emissions.",477,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,bayer-sustainability-report-2023.pdf
Climate change adaptation We are also helping to increase the resilience of our custom- ers against the effects of climate change. Among the ap- proaches we are developing in this connection are trans- formative solutions that aim to enable agriculture to emit fewer greenhouse gases and instead contribute to efforts to capture CO2. This makes agriculture an important enabler in the fight against climate change.,414,ONT_024,Green_Buildings,Environmental,Green_Buildings,ONTOLOGY,0.2,1,green,1,bayer-sustainability-report-2023.pdf
"Water stewardship As a leader in health and agriculture, we have an intrinsic motivation to address the water crisis and are qualified to take a holistic approach that views water as essential to health, agriculture and nutrition. We have therefore developed a water strategy and are committed to positively transforming water productivity in rice farming systems in water-scarce regions.",388,ONT_011,Water,Environmental,Water,ONTOLOGY,0.3333333333333333,1,water,1,bayer-sustainability-report-2023.pdf
We will also develop a methodology to assess water risks and data and incorporate this into our investment processes. Responsible business practices Responsible business practices along the value chain define our company values and shape the way we conduct our business  from our commitment to environmental protec- tion to our endeavors in relation to gender equality and re- specting human rights.,399,ONT_011,Water,Environmental,Water,ONTOLOGY,0.6666666666666666,2,"environmental, water",1,bayer-sustainability-report-2023.pdf
"Gender equality We promote diversity, equity, and inclusion (DEI) throughout Bayer, and this includes gender equality  SDG 5. We achieve the greatest impact through our business, particu- larly through our products to promote womens health and family planning and through our targeted support for female smallholder farmers as entrepreneurs in LMICs. We also pro- mote equality in our own company and aim to achieve gen- der balance at all management levels by 2030.",466,ONT_041,Diversity,Environmental,Diversity,ONTOLOGY,0.3333333333333333,1,diversity,1,bayer-sustainability-report-2023.pdf
Respect for human rights We fully respect human rights and updated our human rights strategy in 2023 to address risks and effects in that area. The strategy supports the attainment of our company mission and the implementation of the SDGs. Bayer is a founding member of the UN Global Compact and respects the Universal Declaration of Human Rights of the United Nations. Sustainability Strategy 1. Corporate Governance 3. Product Stewardship 4. Climate Protection 8. Environmental Protection 9.,493,ONT_021,Human_Rights,Environmental,Human_Rights,ONTOLOGY,0.6,3,"rights, environmental, human",1,bayer-sustainability-report-2023.pdf
"Health and Safety 10. Social Engagement Bayer Sustainability Report 2023 9 People in many parts of the world still do not have access to basic medical care, even though the need is high. Further- more, regional and global crises continue to drive inequality in global society.",276,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.4,2,"safety, health",1,bayer-sustainability-report-2023.pdf
"As part of our mission of Health for all, Hunger for none and the corresponding business strategy, we are addressing important medical needs and expanding access to our prod- ucts and services, in both the prescription and the over-the- counter sector. We are thus helping to improve access to healthcare for a growing world population ( SDG 3). Many of our programs specifically focus on the health of women and children, thus also supporting gender equality ( SDG 5).",469,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.2,1,health,1,bayer-sustainability-report-2023.pdf
