text,text_length,indicator_id,indicator_name,category,subcategory,framework,match_score,keyword_matches,matched_keywords,label,report_name
"The basis comprises the optimistic climate change scenario envisaging warming of below 2 C  the Green Road SSP1-1.9, which equates to the fulfillment of the climate goals of the Paris Agreement (temperature increase of 1.4 C by 2100 compared with the preindustrial age)  and a scenario that reflects current global behavior  the Rocky Road SSP3-7.0 (temperature increase of 3.6 C). The Emissions Gap Report 2023 of the UN Environment Programme (UNEP) clearly shows that climate change is advancing.",498,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,bayer-tcfd-report-2023.pdf
"2023 was the hottest year on record, featuring the first day on which average warming was above 2 C. The current political reduction targets are far too low to reach the goal of the Paris Agree- ment. UNEP assumes that the current national reduction targets will result in an average global warming of 2. Strategy Bayer TCFD Report 2023 2. Strategy 4 2.9 C in 2100. Our optimistic scenario (Green Road) seems unrealistic in view of current global developments and crises.",471,ONT_018,Employee_Development,Environmental,Employee_Development,ONTOLOGY,0.2,1,development,1,bayer-tcfd-report-2023.pdf
"Both scenarios (Green Road and Rocky Road) are important for assessing Bayers climate-related risks, and we will therefore continue to analyze both scenarios in detail. We once again adjusted our Green Road scenario in 2023 based on external requirements. Green Road (SSP1-1.9)  The Green Road scenario assumes a rise in average global temperature compared with the pre- industrial age of 1.6 C by between 2041 and 2060.",420,ONT_034,Climate_Risk_Mgmt.,Environmental,Climate_Risk_Mgmt.,ONTOLOGY,0.2857142857142857,2,"climate, risk",1,bayer-tcfd-report-2023.pdf
"Between 2081 and 2100, the temperature is likely to have risen by 1.4 C compared with the preindustrial age. This scenario is marked by the rapid implementation of ambitious and globally coordinated climate-related laws and rules that can also include transformational requirements and new regulations for companies in the short term. The rapid reduction in greenhouse gas emissions leads to less severe weather- and climate-related effects.",441,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,bayer-tcfd-report-2023.pdf
"In 2023, we changed our Green Road scenario from SSP1-2.6 to SSP1-1.9, to be in line with requirements from the TCFD. This did not result in any relevant changes to our risks and opportu- nities analysis. Rocky Road (SSP3-7.0)  The Rocky Road scenario assumes the rise in average global temperature compared with the preindustrial age to be around 2.1 C by between 2041 and 2060, and probably 3.6 C by between 2081 and 2100.",424,ONT_024,Green_Buildings,Environmental,Green_Buildings,ONTOLOGY,0.2,1,green,1,bayer-tcfd-report-2023.pdf
"In this scenario, we expect less ambitious laws and provisions that vary widely from one region to another. That will lead to a slower pace of emissions reduction and thus more intensive weather- and climate-related changes in all regions of the world. The varying levels of ambition also lead to additional trade barriers that can be manifested in measures such as a Carbon Border Adjustment Mechanism (CBAM).",410,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,bayer-tcfd-report-2023.pdf
"In our analysis of the effects of climate change, we go beyond the customary enterprise risk management time horizons and instead apply the following time horizons:  Short-term (20232025)  Medium-term (20262035)  Long-term (20362050) In 2023, we further developed our own agricultural climate model to analyze impacts on agricultural productivity in relation to the different scenarios.",386,ONT_034,Climate_Risk_Mgmt.,Environmental,Climate_Risk_Mgmt.,ONTOLOGY,0.2857142857142857,2,"climate, risk",1,bayer-tcfd-report-2023.pdf
"At the same time, we can use this climate model for various other analyses; for example, it is a useful extension of specific analyses on the impact and opportunities of climate change as regards our business activities in agriculture. Analyzing the value chain We analyze the impact of climate change on Bayers various business areas including the upstream and downstream value chain.",385,ONT_049,Supply_Chain,Environmental,Supply_Chain,ONTOLOGY,0.2,1,chain,1,bayer-tcfd-report-2023.pdf
"We expect the major effects, opportunities and risks to apply particularly to our ag- ricultural customers and consumers. Among the questions that arise in this context is how to shape regener- ative farming in the future in order to successfully master the various climate-related challenges and guaran- tee food security. We also expect climate change to impact patients, for example through the intensified emergence of certain diseases.",440,ONT_034,Climate_Risk_Mgmt.,Environmental,Climate_Risk_Mgmt.,ONTOLOGY,0.2857142857142857,2,"climate, risk",1,bayer-tcfd-report-2023.pdf
"In addition, we have begun analyzing our upstream value chains and one production facility as part of the EU taxonomy assessment. By contrast with the changes in the downstream value chain, the impact of climate change on our production sites is regarded as immaterial. Nonetheless, we want to maintain continuous, safe production and to respond here as well to changing environmental conditions such as water scarcity, storms or heat. Bayer TCFD Report 2023 2.",461,ONT_011,Water,Environmental,Water,ONTOLOGY,0.6666666666666666,2,"environmental, water",1,bayer-tcfd-report-2023.pdf
"Strategy 5 2.3 Climate impact drivers Based on the overarching description, we have identified 10 climate impact drivers of materiality for Bayer to enable us to analyze the effects regulatory and physical changes will have on our business in more detail. The goal of the analysis is to identify the relevance and change potential in relation to Bayer and our fields of business and to derive suitable measures.",411,ONT_034,Climate_Risk_Mgmt.,Environmental,Climate_Risk_Mgmt.,ONTOLOGY,0.14285714285714285,1,climate,1,bayer-tcfd-report-2023.pdf
"Separately, we assess the opportunities and risks associated with the 10 climate impact drivers shown in the graphic  in each case based on the various time horizons and on the Green Road and Rocky Road scenarios. Below, we provide insight into the assessments of the individual climate impact drivers.",302,ONT_034,Climate_Risk_Mgmt.,Environmental,Climate_Risk_Mgmt.,ONTOLOGY,0.2857142857142857,2,"climate, risk",1,bayer-tcfd-report-2023.pdf
"Transition impact drivers Based on the Paris Agreement, the most important countries and regions in which Bayer operates have committed to limiting global warming by reducing their greenhouse gas emissions. One example is the European Unions Green Deal, the goal of which is to accelerate the transition to an emissions-free future and achieve climate neutrality by 2050. Consequently, the EU is expected to further increase costs for the emission of greenhouse gases (e.g.",473,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,bayer-tcfd-report-2023.pdf
"through CO2 regulations such as the EU emissions trading system EU-ETS or a carbon tax), adjust financing incentives (e.g.",122,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,bayer-tcfd-report-2023.pdf
"through the EU Short term (20212025) Medium term (20262035) Long term (20362050) Risk Opportunity Risk Opportunity Risk Opportunity Transition impact drivers Laws, regulations, policies Carbon taxationpricing, carbon border adjustment and offsetting Agricultural innovation and practices Commodity prices End customercustomermarket Food security Acute physical impact drivers Extreme weather events Chronic physical impact drivers Permanent water cycle Diseases Temperature Climate Impact Drivers The Green Road (SSP1-1.9)  The Rocky Road (SSP3-7.0)  Relevance  low high Bayer TCFD Report 2023 2.",596,ONT_011,Water,Environmental,Water,ONTOLOGY,0.3333333333333333,1,water,1,bayer-tcfd-report-2023.pdf
"Strategy 6 taxonomy) and drive forward technological changes (e.g. through the promotion of renewable energies and hydrogen technologies). China has committed to attaining net-zero emissions by 2060 and is therefore expected to introduce further regulations in this connection. Through our strategy for decarbonization, with a focus on reducing greenhouse gas emissions on the pathway to a 1.5 C scenario, we are reducing the risk of additional costs being caused by the expected regulations.",492,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,bayer-tcfd-report-2023.pdf
"We continuously analyze the further effects of regulatory changes on our business. National and international CO2 reduction targets could lead to the abandonment of fossil fuels and impact the demand for fuels from biomass (biofuels), for example. Depending on the regulators decision, this could lead to either increased or reduced demand for biofuels. This decision could impact our sales markets, as some of our customers grow corn for the production of biofuels.",466,ONT_029,Product_Safety,Environmental,Product_Safety,ONTOLOGY,0.2,1,product,1,bayer-tcfd-report-2023.pdf
"As one of the worlds biggest CO2 emitters, the agriculture industry can also play a key part in protecting the climate and thus mitigating climate risks  for example through the capture of CO2 in farmland. For more information on our target of reducing greenhouse gas emissions in agriculture by 30, please see the Focus on: Agriculture chapter in our 2023 Sustainability Report.",379,ONT_034,Climate_Risk_Mgmt.,Environmental,Climate_Risk_Mgmt.,ONTOLOGY,0.2857142857142857,2,"climate, risk",1,bayer-tcfd-report-2023.pdf
"Physical impact drivers Taking account of weather and climate effects is particularly important in the Crop Science Division and is included in both strategic planning and the assessment of the seasonal business risk. These effects are intensifying as a result of climate change, and both short-term (extreme) weather events and long-term climate changes will increase further. Bayer pursues a strategic concept of regenerative agriculture to help farmers adapt to climate change.",480,ONT_034,Climate_Risk_Mgmt.,Environmental,Climate_Risk_Mgmt.,ONTOLOGY,0.2857142857142857,2,"climate, risk",1,bayer-tcfd-report-2023.pdf
"By transforming agricultural practices, we want to help maintain long-term food security. For us, regenerative agriculture is a results-oriented production model that is geared toward improving soil health and strengthen- ing plants resilience. Complementary objectives include reducing greenhouse gas emissions from agricul- tural production and increasing carbon capture in the soil.",385,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,bayer-tcfd-report-2023.pdf
"Regenerative agriculture is also designed to pro- tect and promote biodiversity, conserve water resources and increase agricultural yields so as to improve the economic and social well-being of farmers and their communities. In the coming years, we want to develop specific models for different regions and help farmers implement them by passing on knowledge and offering suitable products and services.",403,ONT_011,Water,Environmental,Water,ONTOLOGY,0.3333333333333333,1,water,1,bayer-tcfd-report-2023.pdf
"Acute physical impact drivers All climate models anticipate an increase in extreme weather conditions (such as drought, heavy rains and storms) that present an elevated risk of crop losses and therefore also pose risks for the agricultural value chain as a whole. Despite all precautions, operations at our sites or those of our customers may be disrupted and crop failures may occur as a result of extreme weather events and natural disasters.",444,ONT_034,Climate_Risk_Mgmt.,Environmental,Climate_Risk_Mgmt.,ONTOLOGY,0.2857142857142857,2,"climate, risk",1,bayer-tcfd-report-2023.pdf
"In the IPCC fore- casts, the intensity of such events varies widely from one region to the next. In the IPCCs regional fact sheets for the Central North America (CNA) region, for example, extreme precipitation is predicted to increase, while the South American Monsoon (SAM) region is expected to experience both a delay in the monsoon season and intensified droughts. In addition to risks, however, climate change can also create opportunities for our business.",462,ONT_034,Climate_Risk_Mgmt.,Environmental,Climate_Risk_Mgmt.,ONTOLOGY,0.2857142857142857,2,"climate, risk",1,bayer-tcfd-report-2023.pdf
"Bayers product range and innovative capability  particularly in the agricultural value chain  will create a foundation for lever- aging new options and sales opportunities in the future against the background of climate change. As a seed producer, we already offer plants with increased resistance to extreme weather conditions.",328,ONT_029,Product_Safety,Environmental,Product_Safety,ONTOLOGY,0.2,1,product,1,bayer-tcfd-report-2023.pdf
"Strategy 7 Chronic physical impact drivers The long-term natural and physical effects of climate change will have a particular impact on the permanent water cycle (for example through a transition to a wetter or drier climate or a delay in the monsoon season), the spread of diseases and insect pests, and further coupling effects of temperature changes. These effects will be particularly relevant for our agricultural business.",429,ONT_011,Water,Environmental,Water,ONTOLOGY,0.3333333333333333,1,water,1,bayer-tcfd-report-2023.pdf
"We develop strategies to help farmers increase their resilience against the effects of climate change. At the same time, we want to help farmers reduce their own greenhouse gas emissions and cultivate healthy crops. As there are no uniform solutions in agriculture, farmers need numerous options from which they can select the most suitable for their fields and the prevailing local conditions.",394,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,bayer-tcfd-report-2023.pdf
"In addition, health risks such as cardiovascular disease can also intensify due to hotter summer months or more frequent heatwaves. This could create increased demand for products for cardiovascular disease or nutritional supplements. Integration into the business strategy We use the results of our climate change analysis to assess from this perspective the effects on our com- pany and thus the Groups financial position or results of operations.",449,ONT_034,Climate_Risk_Mgmt.,Environmental,Climate_Risk_Mgmt.,ONTOLOGY,0.2857142857142857,2,"climate, risk",1,bayer-tcfd-report-2023.pdf
"Weather and climate effects are of par- ticular significance for the Crop Science Division and are accounted for in both strategic planning and the seasonal business risk. These effects are intensifying as a result of climate change, and both short-term (extreme) weather events and long-term climate changes will increase further.",331,ONT_034,Climate_Risk_Mgmt.,Environmental,Climate_Risk_Mgmt.,ONTOLOGY,0.2857142857142857,2,"climate, risk",1,bayer-tcfd-report-2023.pdf
"We continue to develop inno- vative and sustainable methods to minimize risks and therefore currently do not see any fundamentally changed expectations with regard to the Groups financial position or results of operations. For the present, we have identified and evaluated several climate risks in our company-wide enterprise risk management process. Within this framework, all risks are regularly reviewed and mitigation measures estab- lished.",445,ONT_034,Climate_Risk_Mgmt.,Environmental,Climate_Risk_Mgmt.,ONTOLOGY,0.2857142857142857,2,"climate, risk",1,bayer-tcfd-report-2023.pdf
"Various, in some cases local, effects of climate change are already evident but these must be observed over the long term. Their precise impact on Bayer can currently only be roughly estimated. Impact of climate-related matters Climate change can give rise to estimation uncertainties and risks with respect to accounting and the possi- ble effects on Bayers financial position and results of operations.",404,ONT_034,Climate_Risk_Mgmt.,Environmental,Climate_Risk_Mgmt.,ONTOLOGY,0.2857142857142857,2,"climate, risk",1,bayer-tcfd-report-2023.pdf
"The climate models we have analyzed project that, over the long term, there will be an increase in extreme weather conditions (such as droughts, heavy rains and storms) in terms of frequency and intensity, as well as a shift in climate zones. Potential financial consequences resulting for our sites due to climate-related natural events are hedged through insurance coverage to the extent customary in the industry.",416,ONT_045,Financial_Inclusion,Environmental,Financial_Inclusion,ONTOLOGY,0.2,1,financial,1,bayer-tcfd-report-2023.pdf
"One example of a climate-related natural event was Hurricane Ida in 2021, which caused production disruptions that year at our sites in Soda Springs and Luling, United States. We therefore received insurance compensation of 195 million in 2023 as a result of our property and business interruption insurance coverage.",317,ONT_029,Product_Safety,Environmental,Product_Safety,ONTOLOGY,0.2,1,product,1,bayer-tcfd-report-2023.pdf
"In 2023, climate-related matters did not necessitate any changes to the expected useful lives of Group as- sets, such as due to changing regulatory requirements or climate-related natural events. Likewise, physical or transition-related climate risks did not lead to any significant write-downs. We are committed to continu- ously developing our portfolio of assets by investing in sustainable technologies in order to reduce green- house gas emissions.",453,ONT_034,Climate_Risk_Mgmt.,Environmental,Climate_Risk_Mgmt.,ONTOLOGY,0.2857142857142857,2,"climate, risk",1,bayer-tcfd-report-2023.pdf
The shift in climate zones also presents an elevated risk of crop losses and thus risks for the agricultural value chain as a whole. Weather and climate effects are of particular significance for the Crop Science Division and its downstream value chain in crop cultivation. We are working to advance climate change adaptation while also aiming to counteract changing environmental conditions through innovation and new approaches in order to help strengthen climate resilience.,477,ONT_034,Climate_Risk_Mgmt.,Environmental,Climate_Risk_Mgmt.,ONTOLOGY,0.42857142857142855,3,"climate, risk, environmental",1,bayer-tcfd-report-2023.pdf
"The objective is to offer solutions that put our customers, patients and consumers in a better position to overcome the challenges. Transforming our product portfolio and leveraging new business models is therefore one of the three pillars of our greenhouse gas reduction program. Our efforts to support climate change adaptation can be seen in our innovative plant breeding activities, for example.",399,ONT_024,Green_Buildings,Environmental,Green_Buildings,ONTOLOGY,0.2,1,green,1,bayer-tcfd-report-2023.pdf
"Our Preceon Smart Corn System, for instance, com- prises seed varieties that produce short stature corn hybrids that potentially do not bend or break as easily Bayer TCFD Report 2023 2. Strategy 8 as standard-height corn in the presence of strong winds or heavy rain  thus minimizing crop losses. Our Preceon Smart Corn System is set to be launched for the first time in 2024 and is included in our product innovation pipeline (see Chapter 1.3 Focus on Innovation in our 2023 Annual Report).",491,ONT_029,Product_Safety,Environmental,Product_Safety,ONTOLOGY,0.2,1,product,1,bayer-tcfd-report-2023.pdf
Our business planning takes account of research and development expenses for product innovations that can help adapt our busi- ness model to the impact of climate change. The other two pillars of our greenhouse gas reduction program concern the continual reduction of green- house gas emissions at our company and across our entire value chain to help limit global warming to 1.5 Celsius in accordance with the UN Sustainable Development Goals and the Paris Agreement.,468,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,bayer-tcfd-report-2023.pdf
"As part of our greenhouse gas reduction program, we aim to reach net zero emissions, including throughout our entire value chain, by 2050 or earlier. We define net zero greenhouse gas emissions as a 90 reduction in overall greenhouse gas emissions in our own operations (Scope 1 and 2) and across our value chain (Scope 3) compared with the 2019 baseline.",355,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,bayer-tcfd-report-2023.pdf
"The Crop Science Divisions medium-term planning contains climate-related investments in connection with the implementation of the greenhouse gas reduction program that are also taken into account in impairment testing. Since the risks and opportunities from the impact of climate change are balanced, there is currently no need to revise the long-term growth rate.",364,ONT_034,Climate_Risk_Mgmt.,Environmental,Climate_Risk_Mgmt.,ONTOLOGY,0.2857142857142857,2,"climate, risk",1,bayer-tcfd-report-2023.pdf
"Based on currently available information, there are no indications that additional impairment losses will be required over and above the impairment losses already recognized. We continuously monitor the risks resulting from climate-related matters and develop innovative and sustain- able methods to minimize them.",314,ONT_034,Climate_Risk_Mgmt.,Environmental,Climate_Risk_Mgmt.,ONTOLOGY,0.2857142857142857,2,"climate, risk",1,bayer-tcfd-report-2023.pdf
"Based on present information and assumptions, we do not currently see any fundamentally changed expectations with regard to the Groups financial position and results of operations 2.4 Next steps As data models and insights into climate change are constantly evolving, we will continue to expand and refine our scenario description and analysis in 2024 and beyond. At the same time, we are enhancing our analytical capabilities and expanding our climate models e.g.",464,ONT_045,Financial_Inclusion,Environmental,Financial_Inclusion,ONTOLOGY,0.2,1,financial,1,bayer-tcfd-report-2023.pdf
"in order to better understand how various climate zones are changing. By doing this, we aim to be in a position to describe future challenges and opportunities as accurately as possible to derive short-, medium- and long-term mitigation measures. Findings from these analyses will play a bigger role in our strategic, portfolio and operational processes.",354,ONT_034,Climate_Risk_Mgmt.,Environmental,Climate_Risk_Mgmt.,ONTOLOGY,0.14285714285714285,1,climate,1,bayer-tcfd-report-2023.pdf
2.5 Targets  roadmap to net zero We support the Paris Agreement and the objective of limiting global warming to 1.5 C relative to the preindustrial level. The Science Based Targets initiative (SBTi) has validated our target and confirms our contribution to fulfilling the Paris Agreement The attainment of our Group targets for reducing greenhouse gases by 2029 is factored into the long-term compensation of the Board of Management and Bayers LTI-entitled managerial employees.,478,ONT_018,Employee_Development,Environmental,Employee_Development,ONTOLOGY,0.2,1,employee,1,bayer-tcfd-report-2023.pdf
"The compensation- relevant target is based on Bayers necessary contribution to an SBTi-validated 1.5 C scenario. Climate protection is also an integral element of annual variable compensation. Through our strategy for decarbonization, with a focus on reducing greenhouse gas emissions on the pathway to a 1.5 C scenario, we are reducing the risk of additional costs being caused by the expected regulations. Bayer TCFD Report 2023 2.",433,ONT_034,Climate_Risk_Mgmt.,Environmental,Climate_Risk_Mgmt.,ONTOLOGY,0.2857142857142857,2,"climate, risk",1,bayer-tcfd-report-2023.pdf
"Strategy 9 Net-zero target We have undertaken to reach net-zero greenhouse gas emissions including our entire value chain by 2050 or earlier (entire Scope 1, 2 and 3 emissions; Scope 3 includes all categories defined in the GHG Protocol). This target was formulated in accordance with the criteria of the SBTi and is thus aligned with the goals of the Paris Agreement of 2015. The target has been submitted to the SBTi and is currently being evaluated.",452,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,bayer-tcfd-report-2023.pdf
"As an external expression of commitment to net-zero greenhouse gas emissions, the company also signed the Business Ambition for 1.5 C, a campaign of the SBTi in partnership with the UN Global Compact and the We Mean Business Coalition. We define net-zero greenhouse gas emissions as a 90 reduction in our overall greenhouse gas emissions (Scope 1 and 2) and those in our value chain (Scope 3) compared with the base year 2019.",426,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,bayer-tcfd-report-2023.pdf
"The achieve- ment of a net-zero target is a very ambitious endeavor, yet essential for all companies  including Bayer in particular. We plan to report in detail in the coming years on our planned actions to achieve a net-zero target. Scientific studies indicate that the world community is currently not on a path to achieve the goals of the Paris Agreement. As part of society, we want to lead by example.",406,ONT_037,Community_and_Society,Environmental,Community_and_Society,ONTOLOGY,0.4,2,"society, community",1,bayer-tcfd-report-2023.pdf
"Currently, we still see numerous hurdles on the path to net-zero emissions at Bayer, particularly from a political and technological perspective. Medium-term climate targets by 2029 We intend to reduce our own greenhouse gas emissions by an absolute 42 compared to the base year 2019 by the end of 2029 (comprises direct emissions Scope 1 and indirect emissions Scope 2, market- based from Bayer sites whose annual energy consumption exceeds 1.5 terajoules).",458,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,bayer-tcfd-report-2023.pdf
This target on the pathway to a 1.5C scenario was reviewed and acknowledged by the SBTi. We aim to reduce greenhouse gas emissions from relevant Scope 3 categories in our supply chain by an absolute 12.3 (compared to the 2019 base year) by 2029.,245,ONT_049,Supply_Chain,Environmental,Supply_Chain,ONTOLOGY,0.4,2,"supply, chain",1,bayer-tcfd-report-2023.pdf
"In accordance with the criteria set out by the Science Based Targets initiative (SBTi), the following Scope 3 categories of the GHG Protocol Corporate Value Chain (Scope 3) Accounting  Reporting Standard are relevant for Bayer: (3.1) purchased goods and services, (3.2) capital goods, (3.3) fuel- and energy-related activities, (3.4) (upstream) transportation and distribution and (3.6) business travel. This target was also reviewed and acknowledged by the SBTi.",463,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,bayer-tcfd-report-2023.pdf
