text,text_length,indicator_id,indicator_name,category,subcategory,framework,match_score,keyword_matches,matched_keywords,label,report_name
"SiGREEN, an emissions- tracking tool on our Siemens Xcelerator platform, enables companies to connect to all their suppliers, enabling data- driven decisions to reduce product carbon footprints and decarbonize at scale. Our DEGREE sustainability framework And we do not stop at the sustainability impact of our port- folio. We define our environmental, social, and governance (ESG) ambitions within our DEGREE sustainability framework  a 360-degree approach reflecting our core sustainability values.",500,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.5,2,"environmental, emissions",1,sustainability-report-fy2023-peru.pdf
"We look at sustainability from every angle with clear ambitions in six fields of action  Decarbonization, Ethics, Governance, Resource efficiency, Equity, and Employability. We have a clear position on responsible business conduct. And our DEGREE commitments are based on that. Ethical behavior, integrity and compliance are nonnegotiable. They go beyond strict adherence to rules by firmly placing respon- sible action sustainably at the core of our culture and busi- ness conduct.",482,ONT_030,Resource_Efficiency,Environmental,Resource_Efficiency,ONTOLOGY,0.4,2,"efficiency, resource",1,sustainability-report-fy2023-peru.pdf
"We are also focused on our own environmental footprint: In 2015, as one of the first global companies to do so, we committed to becoming carbon neutral by 2030. Today, we are on track, and we have already accelerated. We are proud to have reduced our CO2 footprint from our operations by 50 (without offsetting) since 2019 and are targeting 90 in 2030. We reduced our energy consumption by 9 since fiscal 2021, meanwhile 96 of our locations have imple- mented a water strategy.",477,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.6666666666666666,2,"environmental, energy",1,sustainability-report-fy2023-peru.pdf
"Applying our own technologies in our own operations is key to achieving these ambitions. In Nanjing, China, for example, we consolidated three production sites into one lean and green digital native factory, which was first built as a digital twin. This led to annual savings of 5,000,000 kWh of energy, 3,300 metric tons of CO2, and 6,000 m3 of water. At the same time, productivity went up by 20.",398,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,sustainability-report-fy2023-peru.pdf
"For Siemens, rethinking scalable products and services for a sustainable world should go hand in hand with savings, efficiency gains, and customer value. SIEMENS SUSTAINABILITY REPORT 2023 5 Foreword Our sustainability ambitions are supported by 320,000 colleagues who bring our purpose to life every day  in an increasingly inclusive environment in 190 countries around the world.",381,ONT_025,Green_Products,Environmental,Green_Products,ONTOLOGY,0.2,1,products,1,sustainability-report-fy2023-peru.pdf
"Within Siemens AG, women now hold 31 of top management roles, having achieved our 2025 ambition for 30 two years ahead of time. Our people are at the heart of this company. In fiscal 2023 we invested 416 million in our active learning culture, ensuring sustainable employability in rapidly changing markets.",307,ONT_050,Sustainable_Finance,Environmental,Sustainable_Finance,ONTOLOGY,0.2,1,sustainable,1,sustainability-report-fy2023-peru.pdf
"By combining the real and digital worlds we can accelerate digital and sustainability transformations easier, faster, and at scale. Together, by scaling across ecosystems, we will continue to leverage the power of the digital world to have a positive sustainability impact in our precious real world. At Siemens, whats good for business and good for the planet and society go hand in hand.",389,ONT_037,Community_and_Society,Environmental,Community_and_Society,ONTOLOGY,0.2,1,society,1,sustainability-report-fy2023-peru.pdf
"Dr. Roland Busch Judith Wiese SIEMENS SUSTAINABILITY REPORT 2023 6 Foreword Pages 7  19 Siemens at a glance SIEMENS SUSTAINABILITY REPORT 2023 7 D ecarbonization support the 1.5C target to fight global warming E thics foster a culture of trust, adhere to ethical standards, and handle data with care G overnance apply state-of-the-art systems for effective and responsible business conduct R esource efficiency achieve circularity and dematerialization E quity foster diversity, inclusion, and community development to create a sense of belonging E mployability enable our people to stay resilient and relevant in a permanently changing environment A strong framework for sustainability Sustainability is an integral part of our business.",738,ONT_041,Diversity,Environmental,Diversity,ONTOLOGY,0.3333333333333333,1,diversity,1,sustainability-report-fy2023-peru.pdf
"The DEGREE sustainability framework is based on six fields of action that drive sustainability and are dynamic and contin- uously evolving. We have set clear priorities and ambitions for key ESG issues, which we are driving towards. The DEGREE sustainability framework applies to all Siemens- affiliated companies, excluding Siemens Healthineers (SHS). However, the sustainability approach at SHS follows the same basic principles, which reflects our expectations as its majority shareholder.",492,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.2,1,health,1,sustainability-report-fy2023-peru.pdf
"1.1 Our DEGREE sustainability framework sets measurable ambitions SIEMENS SUSTAINABILITY REPORT 2023 8 1.1 Our DEGREE sustainability framework sets clear and measurable ambitions What are our ESG ambitions and priorities, and what progress did we make by end of fiscal 2023? Baseline Progress at the end of FY 23 Ambitions Decarboni zation 1. Net Zero operations by 2030, with 55 emissions reduction by 2025 and 90 by 2030 2.",425,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,sustainability-report-fy2023-peru.pdf
"Net Zero supply chain by 2050, 20 emissions reduction by 2030 FY 19: 737 kt CO2e FY 20: 8,098 kt CO2e  1  55 by 2025  90 by 2030  20 by 2030  100 by 2050 Ethics 3. Striving to train 100 of our people on Siemens Business Conduct Guidelines every three years From FY 23 100 by 2025 Governance 4. ESG-secured supply chain based on supplier commitment to the Supplier Code of Conduct 5. Long-term incentives based on ESG criteria 1     Suppliers committed ESG criteria anchored     Resource efficiency 6.",500,ONT_030,Resource_Efficiency,Environmental,Resource_Efficiency,ONTOLOGY,0.4,2,"efficiency, resource",1,sustainability-report-fy2023-peru.pdf
Next-level Robust Eco Design for 100 of relevant Siemens product families by 2030 7. Natural resource decoupling through increased purchase of secondary materials for metals and resins 2 8. Circularity through waste-to-landfill reduction of 50 by 2025 and toward zero landfill waste by 2030 FY 21: 26     FY 21: 0 Metals 35 Resins 1 100 by 2030      50 by 2025  100 by 2030 Equity 9. 30 female share in top management by 2025 10.,429,ONT_005,Waste,Environmental,Waste,ONTOLOGY,0.3333333333333333,1,waste,1,sustainability-report-fy2023-peru.pdf
Access to employee share plans: maintain high level and expand globally to up to 100 3 11. Global commitment to the New Normal Working Model 4 FY 20: 22.7 FY 21: 98   Rollout continued 30 by 2025  100 by 2025   Employability 12. Increase digital learning hours to 25 by 2555 13. Access to Employee Assistance Program: maintain high level and expand globally to 100 by 2025 14.,376,ONT_018,Employee_Development,Environmental,Employee_Development,ONTOLOGY,0.2,1,employee,1,sustainability-report-fy2023-peru.pdf
"30 improvement in Siemens globally aggregated LTIFR6 by 2025 FY 20: 7h FY 20: 82 FY 20: 0.31 25h by 2025 100 by 2025  30 by 2025 1 Assessment based on the Siemens internal ESGsustainability index, which is based on customer satisfaction (Net Promoter Score), CO2 reduction, and digital learning hours. 2 Product specifications for the use of secondary plastics are in development. 3 Where legally possible and reasonable. 4 For employees with job profiles that make this possible and reasonable.",495,ONT_018,Employee_Development,Environmental,Employee_Development,ONTOLOGY,0.4,2,"employee, development",1,sustainability-report-fy2023-peru.pdf
5 Digital learning hours per headcount on average. 6 LTIFR: Lost Time Injury Frequency Rate (Siemens employees and temporary workers).,134,ONT_018,Employee_Development,Environmental,Employee_Development,ONTOLOGY,0.2,1,employee,1,sustainability-report-fy2023-peru.pdf
"69 51  15 99.9 23h 96  26 MORE INFORMATION ON OUR AMBITIONS 31.1  50 SIEMENS SUSTAINABILITY REPORT 2023 9 1.1 Our DEGREE sustainability framework sets clear and measurable ambitions  A leading technology company with a global footprint  We create technology to transform the everyday, for everyone  Combining the real and digital worlds to benefit customers, planet, and society A leading technology company Siemens AG (Berlin and Munich) is a technology company focused on the fields of industry, infrastructure, mobility, and healthcare.",539,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.2,1,health,1,sustainability-report-fy2023-peru.pdf
"1.2 Company profile By combining the real and digital worlds, Siemens helps its customers accelerate their own digital transformations (easier, faster and at scale) and achieve their sustainability targets. In addition to its core businesses (Digital Industries, Smart Infrastructure, and Siemens Mobility), Siemens is the majority shareholder of the exchange-listed company Siemens Healthineers AG (SHS), a leading global provider of medical technology.",454,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.2,1,health,1,sustainability-report-fy2023-peru.pdf
"Siemens also holds a minority interest in the exchange-listed company Siemens Energy AG, which oper- ates in the field of energy transmission and generation. Businesses and services SIEMENS COMPANY PRESENTATION 1 Publicly listed subsidiary of Siemens; Siemens share in Siemens Healthineers is 75.",296,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,sustainability-report-fy2023-peru.pdf
"Digital Industries Portfolio Companies Smart Infrastructure Siemens  Advanta Mobility Siemens Financial Services Siemens Healthineers1 Siemens Real Estate Global Business Services Industrial businesses Services SIEMENS SUSTAINABILITY REPORT 2023 10 1.2 Company profile As a minority interest, Siemens Energy AG is not included in this Sustainability Report. Siemens is a technology company that operates in nearly all countries of the world.",441,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,sustainability-report-fy2023-peru.pdf
"Ever since it was founded in 1847, Siemens has provided solutions to global challenges and stands for innovation, quality, and reliability. We are focused on leveraging the digital and sus- tainability transformation to drive sustainable growth. Industrial businesses Digital Industries The industrial world faces tremendous challenges. As our planets resources are finite, we must decarbonize and do more with less.",416,ONT_030,Resource_Efficiency,Environmental,Resource_Efficiency,ONTOLOGY,0.2,1,resource,1,sustainability-report-fy2023-peru.pdf
"Digital Industries offerings enable customers to optimize entire value chains from product design and development through production and post-sale services. With its advanced software solutions in particular, Digital Industries supports customers in their evolution towards the Digital Enterprise, resulting in increased flexibility and efficiency of production processes and reduced time to market for new products.",416,ONT_018,Employee_Development,Environmental,Employee_Development,ONTOLOGY,0.2,1,development,1,sustainability-report-fy2023-peru.pdf
"Smart Infrastructure Siemens Smart Infrastructure drives the decarbonization, resource-efficiency, and people-centricity of energy systems, buildings, and industries by connecting the real and digital worlds. This helps to improve the way people live and work by paving the way for the sustainability transition to an all-electric world with decarbonized power supply and effi- cient energy use.",395,ONT_030,Resource_Efficiency,Environmental,Resource_Efficiency,ONTOLOGY,0.4,2,"efficiency, resource",1,sustainability-report-fy2023-peru.pdf
"Siemens Mobility Siemens Mobility drives the decarbonization and resource- efficiency of transportation by connecting the real and digital worlds. Leveraging digital technologies enables lifecycle cost-optimized rail infrastructure and rolling stock, 100 system availability, maximized network capacity, and opti- mized customer experience and processes to support a mobility shift in our society.",397,ONT_030,Resource_Efficiency,Environmental,Resource_Efficiency,ONTOLOGY,0.4,2,"efficiency, resource",1,sustainability-report-fy2023-peru.pdf
"Siemens Healthineers Based on its foundation in in vitro diagnostics, image-guided therapy, in vivo diagnostics, and cancer care, Siemens Healthineers aims to fight the most dangerous non-commu- nicable diseases such as cancer, stroke, and coronary heart disease worldwide, enable efficient workflows in hospitals, and improve access to modern medical care. Today, more than three billion people around the world still lack access to adequate medical care.",456,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.2,1,health,1,sustainability-report-fy2023-peru.pdf
"Depending on where you live, this lack of access is even true in developed countries. It is the privilege of Siemens Healthineers to provide innovative healthcare solutions and services which make healthcare affordable and accessible for underserved communities everywhere. Key figures In fiscal 2023, which ended on September 30, 2023, Siemens generated revenues of 78 billion and profits after tax of 8.5 billion. As of September 30, 2023, the company had approximately 320,000 employees worldwide.",500,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.2,1,health,1,sustainability-report-fy2023-peru.pdf
"SIEMENS FINANCIAL REPORT FISCAL 2023, COMBINED MANAGEMENT REPORT, CHAPTER 7, OVERALL ASSESSMENT OF THE ECONOMIC POSITION Customers Putting customers first is a longstanding tradition at Siemens.1 When it comes to technology, sustainability, and innovation, our customers are always at the heart of what we think and do: everything begins with them. That is why we have made customer impact a strategic priority.",411,ONT_039,Customer_Relationship,Environmental,Customer_Relationship,ONTOLOGY,0.2,1,customer,1,sustainability-report-fy2023-peru.pdf
"We listen to understand our customers needs as early as possible, and ideally, before our customers even become aware of them. To meet our customers needs and the constantly changing demands of the markets, Siemens draws on a global sales force that takes its guidance from our regional companies. Key success factors include a strong customer focus, digital transformation, efficient processes, and collaboration with external partners.",437,ONT_035,Child_Labor,Environmental,Child_Labor,ONTOLOGY,0.2,1,labor,1,sustainability-report-fy2023-peru.pdf
"1 We call any current or potential purchaser of Siemens products or services, no matter what the sales channel, a customer. Some customers who are especially significant for Siemens are called Key Customers. SIEMENS SUSTAINABILITY REPORT 2023 11 1.2 Company profile Sustainable growth through digital transformation The COVID-19 pandemic has rapidly accelerated digitalization.",377,ONT_025,Green_Products,Environmental,Green_Products,ONTOLOGY,0.2,1,products,1,sustainability-report-fy2023-peru.pdf
"New business models are emerging, and the importance of collaborative partnerships within ecosystems is increasing, especially in the context of sustainability challenges that cannot be solved unilaterally. We need to achieve more, and we need to do it sustainably while consuming fewer resources. We can do this by increasing our efficiency with the help of new technologies and by working in ecosystems with new business models to keep resources in circulation.",463,ONT_030,Resource_Efficiency,Environmental,Resource_Efficiency,ONTOLOGY,0.4,2,"efficiency, resource",1,sustainability-report-fy2023-peru.pdf
"Combining the real and digital worlds represents a major leap forward for Siemens and our customers as well as for industries, planet, and society. This will help shape a world where intelligent manufacturing, smart energy systems, smart buildings, and connected mobility can make our infra- structure more sustainable and our lives easier. Technology is driving sustainability, and the digital transfor- mation is also essential to accelerating sustainability.",461,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,sustainability-report-fy2023-peru.pdf
"To speed up our customers digital transformation and increase their value added, we have created Siemens Xcelerator, an open digital business platform. It is intended to accelerate digital transformation (easier, faster, and at scale). It com- prises three fundamental elements: 1. A curated modular portfolio of IoT-enabled hardware, software, and digital services from Siemens and certified partners based on standard application programming interfaces (APIs) 2.",464,ONT_039,Customer_Relationship,Environmental,Customer_Relationship,ONTOLOGY,0.2,1,customer,1,sustainability-report-fy2023-peru.pdf
"An ever-growing open ecosystem of partners 3. An evolving marketplace that enables customers, partners, and developers to explore, teach, and exchange digital solutions. The platform is constantly growing and provides many market- tested solutions that enable customers to easily begin their sustainability projects. These projects can include managing energy efficiency, integrating renewable energies, and saving resources.",425,ONT_030,Resource_Efficiency,Environmental,Resource_Efficiency,ONTOLOGY,0.4,2,"efficiency, resource",1,sustainability-report-fy2023-peru.pdf
"Siemens Xcelerator provides cybersecurity standards at every level to reduce risks for customers. Customer Impact At Siemens we rely on a mature Key Account Management approach to systematically structure and drive our Key Cus- tomer relationships company-wide. While all our customers are served by the general Sales organization, Key Customers are also managed through our Key Account Management approach.",407,ONT_039,Customer_Relationship,Environmental,Customer_Relationship,ONTOLOGY,0.4,2,"relationship, customer",1,sustainability-report-fy2023-peru.pdf
"Over and above our basic sales approach, Siemens primary principles for successful Key Account Management are a special understanding of our customers technology and vertical markets along with the collaboration among all customer-facing parties  across functional, organizational, and regional boundaries (go-to-market approach). Our harmonized Key Account Management process enables us to act as one company and serve our customers in a global, sustainably coordinated approach.",480,ONT_035,Child_Labor,Environmental,Child_Labor,ONTOLOGY,0.2,1,labor,1,sustainability-report-fy2023-peru.pdf
"Key Account Management  A holistic approach to meeting customer needs Systematically measuring and improving customer satisfaction We use the Net Promoter Score (NPS) every year to measure customer satisfaction, and by extension, the quality of our partnerships. Management compensation at Siemens also includes a component that is based on customer satisfaction.",363,ONT_039,Customer_Relationship,Environmental,Customer_Relationship,ONTOLOGY,0.2,1,customer,1,sustainability-report-fy2023-peru.pdf
"This component incorporates long-term performance incen- tives using ESG criteria and is defined under Governance in our DEGREE sustainability framework. The assessment is based on the internal ESGSustainability index, which includes the Net Promoter Score2, among others.3 SUSTAINABILITY GOVERNANCE AND ORGANIZATION 2 Assessment based on the Siemens internal ESGsustainability index, which is based on customer satisfaction (Net Promoter Score), CO2 reduction, and digital learning hours.",489,ONT_038,Corporate_Governance,Environmental,Corporate_Governance,ONTOLOGY,0.4,2,"governance, corporate",1,sustainability-report-fy2023-peru.pdf
3 Siemens without SHS. SIEMENS SUSTAINABILITY REPORT 2023 12 1.2 Company profile Our customers satisfaction is our top priority Siemens systematic evaluation draws from customer satisfac- tion surveys conducted annually worldwide. The score itself is based on a single question: How likely is it that you would recommend Siemens to a colleague or business partner?,364,ONT_039,Customer_Relationship,Environmental,Customer_Relationship,ONTOLOGY,0.2,1,customer,1,sustainability-report-fy2023-peru.pdf
"The survey pursues a holistic approach to customer relations because it follows up by implementing processes and systems designed to help foster long-term customer loyalty.4 Regardless of the score, we initiate a follow-up process after the survey, both internally and externally. When a score is low and considered critical, we take immediate action to identify key issues and determine what measures are needed to improve the relationship.",441,ONT_039,Customer_Relationship,Environmental,Customer_Relationship,ONTOLOGY,0.4,2,"relationship, customer",1,sustainability-report-fy2023-peru.pdf
"Despite the tense global situation (for example, with supply bottlenecks for materials and goods), our customers have recognized us for our customer support, reliable products, and a wide range of offerings. By consistently addressing their concerns, we have achieved a higher Net Promoter Score than the previous year. We are focusing on areas where we can make a difference.",376,ONT_025,Green_Products,Environmental,Green_Products,ONTOLOGY,0.2,1,products,1,sustainability-report-fy2023-peru.pdf
"This means creating sustainable, long-term value for our customers, for the environment, for society, and for the people who work for Siemens. Research and Development At Siemens our purpose is to provide innovations that improve the quality of life and create added value for people all over the world.",303,ONT_018,Employee_Development,Environmental,Employee_Development,ONTOLOGY,0.2,1,development,1,sustainability-report-fy2023-peru.pdf
"Innovation strengthens Siemens and its customers Our Research and Development (RD) activities are geared towards developing innovative and sustainable solutions for Siemens customers and businesses, while simultaneously strengthening our competitive positioning. This is also how we contribute to society. We focus on core technologies and innovation fields  Siemens Company Core Technologies  that play an essential role in the success of Siemens and its customers.",466,ONT_018,Employee_Development,Environmental,Employee_Development,ONTOLOGY,0.2,1,development,1,sustainability-report-fy2023-peru.pdf
"The imple- mentation of our core technologies by our operating businesses and Technology  our central RD department  ensures that research activities and business strategies are closely aligned, and that all businesses can profit equally and quickly from technological developments. For example:  Data Analytics  AI: Industrial facilities and infrastruc- tures are generating ever-growing amounts of data.",405,ONT_018,Employee_Development,Environmental,Employee_Development,ONTOLOGY,0.2,1,development,1,sustainability-report-fy2023-peru.pdf
"Using methods of machine-based data analysis and artificial intelligence (AI), we help operators increase availability, improve operational quality, and reduce the stress on humans and the environment. At the same time, our quality statement on industrial-grade AI expresses its trustworthiness, reliability, and robustness according to the requirements suggested for the European Unions upcoming AI Act.",404,ONT_021,Human_Rights,Environmental,Human_Rights,ONTOLOGY,0.2,1,human,1,sustainability-report-fy2023-peru.pdf
"Simulation  Digital Twin: Digital twins are the result of modeling and simulating systems and processes, including the development and manufacturing of products. Digital twins make it easier to accelerate the commissioning of manufacturing plants, speed up time-to-market, and improve the operation of infrastructures throughout their lifecycles. 4 In most cases, the survey questions are focused on the business unit level.",424,ONT_018,Employee_Development,Environmental,Employee_Development,ONTOLOGY,0.2,1,development,1,sustainability-report-fy2023-peru.pdf
"However, the overall score can be aggregated up to the business level and to the level of the entire company. SIEMENS SUSTAINABILITY REPORT 2023 13 1.2 Company profile  Software Systems  Processes: Complex, distributed industrial software systems that integrate software from different providers can only be developed using new methods and processes in software system development. Power Electronics: Power electronics for inverters have always played a major role in industry.",477,ONT_018,Employee_Development,Environmental,Employee_Development,ONTOLOGY,0.2,1,development,1,sustainability-report-fy2023-peru.pdf
"As the amount of electricity generated by renewable energy sources grows, the stable operation of power grids will also depend on advances in power electronics. Additive Manufacturing  Materials (from fiscal 2024 on: Advanced Manufacturing  Circularity): Because of the increasing importance of circularity for our customers and society, we will sharpen our focus on elements like recycling.",391,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,sustainability-report-fy2023-peru.pdf
"Additive manufacturing technologies continue to play an essential role by facilitating flexible production: for instance, component designs with optimized material utilization and an optimized performance-weight ratio. Future of Automation: We are shaping automation technologies with the goal of cutting engineering expenses, increasing flexibility  by integrating autonomous manufacturing machines, for example  and improving our customers productivity while also reducing energy consumption.",494,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,sustainability-report-fy2023-peru.pdf
"Cybersecurity  Trust: Industrial cybersecurity is a key technology for digitalization. The security of industrial facilities and the protection of data and intellectual prop- erty are important requirements for customers as well as governments and societies. Sustainable Energy  Infrastructure: Energy generation is moving away from the paradigm of large, centralized power plants towards a network of smaller independent generators.",433,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,sustainability-report-fy2023-peru.pdf
"Sustainable infrastructure and energy sources are essential to this transformation. Integrated Circuits  Electronics: Integrated Circuits  Electronics bundles RD activities in areas like optimized circuit design and resource-efficient manufacturing, the testing and operation of industrial electronics, and recy- cling electronics-based products. User Experience: Users expect intuitive operation in all our products.",417,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,sustainability-report-fy2023-peru.pdf
"The purpose of the User Experience core technology is to find out how customers use Siemens products, what functions they need, what they expect, and what is unnecessary. Siemens Healthineers focus also lies on other research prior- ities with the goal of shaping the healthcare of the future. These include medical technology, sensor systems, and robotics and any of the increasingly complex applications that can be automated.",428,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.2,1,health,1,sustainability-report-fy2023-peru.pdf
"By using digitalization and AI respon- sibly, Siemens Healthineers is increasing the quality, efficiency, and effectiveness of care at all levels of the healthcare delivery system. Siemens supports research, founders, and students to help drive the development of innovative solutions. We work closely with scientists at more than 500 leading universities and research institutions, not just through bilateral research cooperation agreements but also in publicly funded collec- tive research projects.",501,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.2,1,health,1,sustainability-report-fy2023-peru.pdf
"With the Siemens Research and Inno- vation Ecosystem program (RIE), we want to address todays challenges with technologies of the future in a collaborative approach. In fiscal 2023 we collaborated in 16 local Siemens Research and Innovation Ecosystems around the globe3. Siemens global venture unit, Next47, provides capital to help enterprise-focused start-ups expand and scale.",379,ONT_035,Child_Labor,Environmental,Child_Labor,ONTOLOGY,0.2,1,labor,1,sustainability-report-fy2023-peru.pdf
