text,text_length,indicator_id,indicator_name,category,subcategory,framework,match_score,keyword_matches,matched_keywords,label,report_name
"ESG Roadmap Measures and KPIs Steering-relevant KPIs Measures Great company to work for all Offering best working conditions Highly trusted and reliable business partner Conducting business in accordance with the law and own values Green solutions for sustainable logistics Reducing logistics-related GHG emissions  Maintaining employee engagement at a high level  Promoting gender diversity  Ensuring employee health and safety at work  Safeguarding our compliance and cybersecurity expertise  Building sustainable supplier relations  Anchoring sustainability in remuneration policies  Using sustainable technologies and fuels  Expanding e-vehicles in pick-up and delivery  All new, owned buildings CO2 neutral  Sustainable product alternatives  Employee Engagement1, 2  Share of women in middle and upper management  LTIFR3  External cybersecurity rating1  Share of valid Compliance Training certificates in middle and upper management  Logistics-related greenhouse gas (GHG) emissions  Realized Decarbonization Effects1 16 FOR INTERNAL USE INVESTORS AND CUSTOMERS HAVE SUSTAINABILITY ASSESSED DHL Groups sustainability performance is independently evaluated by renowned ESG rating agencies and supplier platforms on an ongoing basis.",1236,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.4,2,"safety, health",1,DHL-Group-2023-ESG-Presentation.pdf
ESG ratings are primarily used in compiling sustainability-related indices and financial products. Sustainability aspects are becoming increasingly important in customers selection of suppliers. Approach SUPPLIER ESG RATING AGENCY Ecovadis: 75 out of 100 points (Advanced Status) The Group ranks among the top 3 of evaluated companies in the industry (Advanced status). CDP: DHL Group rating B B Rating confirmed for climate protection reporting. A- Rating for supplier engagement confirmed.,491,ONT_025,Green_Products,Environmental,Green_Products,ONTOLOGY,0.2,1,products,1,DHL-Group-2023-ESG-Presentation.pdf
FTSE Russell: 3.4 out of 5.0 points Listed in the FTSE4Good index series for 20 years. ISS ESG: PRIME PRIME Status confirms highest quality scores in environmental and social aspects.,183,ONT_001,EnergyEfficiency,Environmental,EnergyEfficiency,ONTOLOGY,0.3333333333333333,1,environmental,1,DHL-Group-2023-ESG-Presentation.pdf
"Moodys ESG: 65 out of 100 points MSCI: A SP Global: 66 out of 100 points DHL Group is the only logistics company listed in the DJSI World Index, has numbered among the top 10 of evaluated companies for 10 years Sustainalytics: 14.3 points, risk category low 17 FOR INTERNAL USE THE PATH TO CLIMATE-NEUTRAL LOGISTICS ENVIRONMENT SOCIAL RESPONSIBILITY APPROACH CORPORATE GOVERNANCE OUTLOOK Our transformation to emission-free logistics, remains a priority: We continue to invest in sustainable fuels and technologies, as well as the development of environmentally friendly product alternatives for our customers.",610,ONT_038,Corporate_Governance,Environmental,Corporate_Governance,ONTOLOGY,0.6,3,"governance, corporate, environmental",1,DHL-Group-2023-ESG-Presentation.pdf
"TOBIAS MEYER Chief Executive Officer, Board Member for Global Business Services SUSTAINABLE LOGISTICS Environment  19 RELEVANT POLICIES Code of Conduct  Supplier Code of Conduct  Environmental and Energy Policy  Internal policies for procurement processes  Sustainable Fuel Policy  Paper Policy 1 Chief Executive Officer, Board of Management members responsible for HR, Finance and Express.",390,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.6666666666666666,2,"environmental, energy",1,DHL-Group-2023-ESG-Presentation.pdf
"Environment Board of Management: Central decision-making and sustainability focus COMMITTEES AND GUIDELINES FOR ENVIRONMENTAL ISSUES Operations Board Climate and environmental protection Occupational safety Finance Board KPIs Planning Opportunityrisk assessment Materiality analysis Reporting HR Board Employee matters Respect for human rights IT Board Cybersecurity Data protection IT systems Sustainability Steering Board Ongoing monitoring of the sustainability agenda Chair: CEO, CFO, CHRO1 Sustainability Advisory Council Members from the sciences, business and politics Strategy and management Responsibility for topics Reporting and controlling Global Commercial Board Sustainable product portfolio (GoGreen) Global Business Services Board Compliance Procurement Real estate Divisions: Operational management of sustainability topics OHS Committee Information Security Committee Commercialization Taskforce Clean Operations Working Group LkSG2 Council Risk Committee ESG Change Board Steering Committee Thematic bodies DEIB3 Board HW4 Forum Chair: CFO1 Chair: CEO1 Chair: CEO1 Chair: CHRO1 Chair: Express1 Chair: CEO1 20 FOR INTERNAL USE 2050 TARGET DESIGNING SUSTAINABLE LOGISTICS Environment By 2050 DHL Group aims to reduce all logistics-related GHG emissions1 to net zero, including those of its transportation subcontractors.",1337,ONT_021,Human_Rights,Environmental,Human_Rights,ONTOLOGY,0.6,3,"rights, environmental, human",1,DHL-Group-2023-ESG-Presentation.pdf
"REDUCE GHG EMISSIONS TO NET ZERO2 0 2050 1 Basis for GHG emissions calculation (well-to-wheel): Greenhouse Gas Protocol, EN 16258 and the Global Logistics Emissions Council Framework. 2 Schematic representation. Reduction to an unavoidable minimum, which is to be fully compensated for by recognized countermeasures (without offsetting). 3 Includes the effect from the acquisition of the Hillebrand Group in fiscal year 2022, recognized as of the 2022 Annual Report.",466,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,DHL-Group-2023-ESG-Presentation.pdf
"20213 40m metric tons CO2e Base year 21 FOR INTERNAL USE 60 30 E-vehicles in pick-up and delivery Share of sustainable fuels in air and ocean freight, road transport 40m metric tons CO2e BASE YEAR new, owned buildings to be CO2 neutral 2030 TARGET REDUCE GHG EMISSIONS TO 29M METRIC TONS Environment In the medium term, DHL Group wants to reduce its own direct and indirect emissions (Scopes 1 and 2) by 42 and logistics- related2 Scope 3 emissions by 25 in total.",464,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,DHL-Group-2023-ESG-Presentation.pdf
"Decarbonization and targets (schematic representation) 20214 2030 1 As of fiscal year 2022, including reduction effects from market-based processes. 2 Market-based method  3 Logistics-related GHG categories: 3 Fuel and energy-related activities, 4 Upstream transportation and distribution, 6 Business travel. 4 Includes the effect from the acquisition of the Hillebrand Group in fiscal year 2022, recognized starting in the 2022 Annual Report.",443,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,DHL-Group-2023-ESG-Presentation.pdf
"All 29m metric tons CO2e Without decarbonization -42 Scopes 11, 22 -25 Scope 31, 3 22 FOR INTERNAL USE 40 33 35 39 2021 2023 2024 2030 TARGET THE PATH TO THE TARGET Environment With additional expenditure for sustainable fuels and technologies, DHL Group will significantly reduce the rise in GHG emissions by 2030.",315,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,DHL-Group-2023-ESG-Presentation.pdf
"TARGET ACTUAL GHG emissions (well-to-wheel) After decarbonization Without decarbonization 1 Includes the effect from the acquisition of the Hillebrand Group in fiscal year 2022, recognized starting in the 2022 Annual Report. 2 From financial year 2022 including reduction effects from market-based processes.",308,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,DHL-Group-2023-ESG-Presentation.pdf
"3 If transport volumes undergo weaker development, we expect GHG emissions to remain approximately at the prior-year level; if the economy proves to be more dynamic, DHL Group aims to limit GHG emissions to a maximum of 34.9 million metric tons of CO2e. 1 3 Million metric tons CO2e Realized Decarbonization Effects 2030 2030 29 BASE YEAR 2 23 FOR INTERNAL USE 7.30 8.30 8.25 31.86 28.22 24.97 Environment Declining shipment volumes influenced GHG emission7 trends.",465,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,DHL-Group-2023-ESG-Presentation.pdf
"The impact of Group decarbonization measures is also starting to show. GHG intensity 407 grams CO2e per  revenue 39.36 36.59 33.27 0.20 0.07 0.05 20225 2024 2023 Scope 31,3 Scope 22 Scope 11 34.9 realize 1.5m metric tons CO2e of decarbonization effects6 1 From fiscal year 2022, including reduction effects from market-based measures  2 Market-based methods  3 Logistics-related GHG categories: 3 Fuel and energy-related activities, 4 Upstream transportation and distribution, 6 Business travel.",495,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,DHL-Group-2023-ESG-Presentation.pdf
"4 As reported in the 2021 Annual Report. 6 Steering- and remuneration-relevant. 7 Steering-relevant. 68 24 7 1 Million metric tons CO2e GHG emissions (well-to-wheel) 1,335 metric kilotons CO2e decarbonization effect6 realized 20214 2030 REDUCING GHG EMISSIONS 24 FOR INTERNAL USE 2.78 2.49 0.61 2023 2023 SCOPE 3 GHG EMISSIONS Environment Calculation and control of logistics-related GHG emissions takes in the entire process chain for generating and supplying energy for transport (well-to-wheel).",498,ONT_049,Supply_Chain,Environmental,Supply_Chain,ONTOLOGY,0.4,2,"supply, chain",1,DHL-Group-2023-ESG-Presentation.pdf
"Calculation method for logistics-related GHG emissions  Use of sustainable fuels is taken into consideration in Scope 1 based on the amounts purchased  An activity-based calculation model is used for Scope 3 that also accounts for fuel amounts and reduction measures documented by transport companies  For Scope 1 and 3 emissions, reduction effects from market-based processes are also included that represent a substitution of fossil fuels  without direct physical procurement of the fuels  documented by means of certificates (Book  Claim)  Category 5: limited quantitative relevance (0.1)  Category 8: emissions included in Scopes 1 and 2  Category 14: limited quantitative relevance (0.1)  Category 9 -13: not applicable  Category 15: for providers of financial services GHG emissions in Scope 3 by category of the GHG Protocol LOGISTICS-RELATED GHG EMISSIONS NON-LOGISTICS-RELATED GHG EMISSIONS (not considered in the GHG targets) Million metric tons CO2e 3 Fuel- and energy- related Activities 4 Upstream Transportation and Distribution 6 Business Travel 1.87 23.02 0.08 2023 25 2 Capital Goods 1 Purchased Goods and Services 7 Employee Commuting FOR INTERNAL USE 28,660 32,226 31,994 1,826 2,267 3,062 2021 2022 2023 2023 SUSTAINABLE ENERGIES Environment The share of sustainable energy sources in total energy consumption at DHL Group continues to increase.",1365,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,DHL-Group-2023-ESG-Presentation.pdf
"The rise in total energy consumption is primarily attributable to increased use of our own air fleet. Energy consumption (Scopes 1 and 2) 30,486 34,493 From fossil sources From renewable sources 1 As of fiscal year 2022, including the Book  Claim effect in air freight and road transport.",288,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,DHL-Group-2023-ESG-Presentation.pdf
"28.8 12.7 58.5 35,056 35 Energy from renewable sources Million kWh 1, 2 26 FOR INTERNAL USE 7.52 32.71 8.30 24.97 Scopes 1 and 2 Scope 3 1 2 1, 3 Progress made compared with base year 2021 SUSTAINABLE FINANCING DHL Group placed its first sustainability- linked bond in the first half of 2023:  Issue volume of 500 million  Term until 2033 The interest rate of this bond is linked to the medium-term target of significantly reducing GHG emissions by 2030:  Scopes 1 and 2 by 42  Scope 3 emissions by 25 2021 2021 2023 2023 Million metric tons CO2e -42 Scopes 11, 22 -25 Scope 31, 3 1 The calculation takes the use of sustainable fuels into consideration on the basis of amounts purchased and reduction effects from market-based measures.",736,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,DHL-Group-2023-ESG-Presentation.pdf
"2 Market-based method  3 Logistics-related GHG categories: 3 Fuel and energy-related activities, 4 Upstream transportation and distribution, 6 Business travel. Logistics-related GHG emissions are undergoing declining development, in line with expectations. This trend is primarily the result of economic developments and Group decarbonization measures.",352,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,DHL-Group-2023-ESG-Presentation.pdf
"GHG emissions in Scopes 1 and 2 rose by 10.4 compared with the base year  Scope 3 GHG emissions dropped by 23.7 The increase in Scope 1 emissions is due primarily to us shifting transports to our own efficient fleet, while the decline in shipment volumes is reflected in the Scope 3 emissions.",293,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,DHL-Group-2023-ESG-Presentation.pdf
"Environment 27 -23.7  10.4  Direct substitution Environment  Excursus STEPS TOWARDS CLIMATE NEUTRALITY: MEASURE AND REDUCE EMISSIONS, OFFSET WHAT CANNOT BE AVOIDED  Direct vehicle fueling with sustainable fuel or electricity  Emission reductions determined on the basis of calculations Decarbonization effects through Indirect substitution (insetting1) Climate protection projects (offsetting)  Purchase of sustainable fuels or efficient transportation services in the same mode of transport  Proof of GHG emission reduction: Direct consumption invoice-based Certificates showing substitution of fossil fuels in the value chain  GHG emission offsetting occurs outside the value chain of DHL Group  Not recognized by GHG Protocol and SBTi for GHG emission reduction  Does not alter GHG emissions of DHL Group Reduction measures within the value chain Compensation outside the value chain 1 Recommended by Science Based Targets initiatives Aviation Guidance.",956,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,DHL-Group-2023-ESG-Presentation.pdf
Recognition of GHG emission reductions only after verification. 28 Environment  Excursus PROVIDE TRANSPARENCY REGARDING EXPENDITURES ON AND IMPACT OF USING SUSTAINABLE FUELS Physically separate fueling Mass balance Book  Claim Use of sustainable fuels and fossil fuels along the value chain are separated. Consumption and reduction effects can be determined based on calculations. Sustainable fuels are procured via shared distribution systems.,444,ONT_049,Supply_Chain,Environmental,Supply_Chain,ONTOLOGY,0.2,1,chain,1,DHL-Group-2023-ESG-Presentation.pdf
Accountable quantities of purchased sustainable fuels must be demonstrated along the value chain. Reduction effects through substitution of fossil fuels are documented by means of certificates  without direct physical procurement of fuels.,239,ONT_049,Supply_Chain,Environmental,Supply_Chain,ONTOLOGY,0.2,1,chain,1,DHL-Group-2023-ESG-Presentation.pdf
"Basis for insetting  Lack of globally-applicable calculation standards hinders clear separation of mass balance and Book  Claim  To calculate market-based methods, DHL Group uses the Smart Freight Centre method for calculation 29 FOR INTERNAL USE Environment CO2 NEUTRAL BUILDING DESIGN SUSTAINABLE PRODUCT PORTFOLIO PICK-UP AND DELIVERY ELECTRIFICATION USE OF SUSTAINABLE FUELS MEASURES 30 FOR INTERNAL USE 15 25 13 24 38 115 179 244 28 66 135 Fuels Electrification Buildings Other 2030 UP TO 7 BILLION FOR DECARBONIZATION Environment Sustainable technologies and fuels are often more expensive than conventional technologies and fossil fuels.",644,ONT_024,Green_Buildings,Environmental,Green_Buildings,ONTOLOGY,0.2,1,buildings,1,DHL-Group-2023-ESG-Presentation.pdf
"DHL Groups focus lies on the modes of transport using the most fuel and generating the most emissions, namely air and road transport. Additional expenditures for decarbonization  million 2021 2030 2023 1 Shifting shipments to rail, biogas trucks, including supply infrastructure, electricity from renewable sources.",315,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,DHL-Group-2023-ESG-Presentation.pdf
56 Additional expenditures 2022 156 284 442 2027 1 31 113 million aviation fuel FOR INTERNAL USE 7.14 0.02 8.33 Express 8.25 0.05 24.97 DHL Group Scope 1 Scope 2 Scope 3 SPOTLIGHT ON DECARBONIZATION EXPRESS Environment  47 of the 295 aircraft meet the strictest emissions standard CAEP8  Useful life 15  25 years on average  12 all-electric Alice cargo planes ordered; delivery expected from 2027  Sustainable Aviation Fuel (SAF) offer via GoGreen Plus  Since 2020 first regular SAF supply in Amsterdam and San Francisco Airport Now expanded to eight airports around the globe  2023 increase of SAF use to 72 kt.,612,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,DHL-Group-2023-ESG-Presentation.pdf
"Network of partnerships with transport subcontractors expanded  Expansion of e-vehicle and e-trike fleet advanced  Use of innovative, clean technologies and renewable energy sources in the planning and construction of sites and hubs 2023 GHG emissions Million metric tons CO2e 33.27 15.49 32 Decarbonization measures GoGreen Plus FOR INTERNAL USE 0.08 0.01 13.72 Global Forwarding, Freight 8.25 0.05 24.97 DHL Group Scope 1 Scope 2 Scope 3 SPOTLIGHT ON DECARBONIZATION GLOBAL FORWARDING, FREIGHT Environment 33.27 13.81 Decarbonization measures Road Freight Air and Ocean Freight Decarbonization through alternative technologies since 2023 (via book  claim) Offering sustainable fuels for ocean freight since 2021, for air freight since 2022 (via book  claim) Environmentally-conscious rail logistics solutions available in selected regions Rail Freight Carbon reports Around 1,000 road freight users.",901,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.6666666666666666,2,"environmental, energy",1,DHL-Group-2023-ESG-Presentation.pdf
"Global Forwarding offers real-time data to its users. 2023 GHG emissions Million metric tons CO2e 33 Cooperation with like-minded partners Green Carrier Certifications creates transparency of the sustainability of our subcontractors Global Forwarding, Freight drives decarbonization of supply chain through strong partnerships with like-minded industry partner.",361,ONT_049,Supply_Chain,Environmental,Supply_Chain,ONTOLOGY,0.4,2,"supply, chain",1,DHL-Group-2023-ESG-Presentation.pdf
"GoGreen Plus GoGreen FOR INTERNAL USE 8.25 0.05 24.97 DHL Group Scope 1 Scope 2 Scope 3 0.49 0.00 1.51 Supply Chain SPOTLIGHT ON DECARBONIZATION SUPPLY CHAIN Environment THG-Emissionen 2023 2023 GHG emissions 33.27 2.00 Supply Chain is driving the decarbonization of its supply chains with a portfolio of state-of-the-art, sustainable products for carbon-neutral storage, transport and packaging.",396,ONT_025,Green_Products,Environmental,Green_Products,ONTOLOGY,0.4,2,"products, green",1,DHL-Group-2023-ESG-Presentation.pdf
"Guidelines for sustainable transports were introduced, describing effective use of sustainable drive technologies and fuels.",124,ONT_050,Sustainable_Finance,Environmental,Sustainable_Finance,ONTOLOGY,0.2,1,sustainable,1,DHL-Group-2023-ESG-Presentation.pdf
