text,text_length,indicator_id,indicator_name,category,subcategory,framework,match_score,keyword_matches,matched_keywords,label,report_name
"Whenever possible within the framework of legal regulations, we make use of the opportunities in our divisions to recycle solvents, catalysts and intermediates and return them to the production process following treatment. For products such as pharmaceuticals and crop protection products, reutilization and recycling are usually prohibited by legislation. Packaging materials are recycled in line with national regulations as part of the country-specific infrastructure for waste disposal.",490,ONT_005,Waste,Environmental,Waste,ONTOLOGY,0.3333333333333333,1,waste,1,bayer-sasb-index-2023.pdf
"Through a returns program, we enable doctors offices and hospitals to send remaining stock or unused supplies of the iodinated X-ray contrast agent iopromide and our gadolinium-containing contrast agent from our customers. The residues are collected in special containers that can be obtained from Bayer for free and that an external service provider picks up on our behalf. This makes our system customer-friendly and participation easier for medical personnel.",462,ONT_039,Customer_Relationship,Environmental,Customer_Relationship,ONTOLOGY,0.2,1,customer,1,bayer-sasb-index-2023.pdf
"A patented recycling process is employed to recover iodine and return it to the industrial supply chain. The recovered iodine can be used for many different purposes, but not for the production of contrast agents themselves as the legal quality requirements for medicinal products do not permit this. Also, old injectors are taken back, refurbished or repaired and reused as spare parts.",387,ONT_049,Supply_Chain,Environmental,Supply_Chain,ONTOLOGY,0.4,2,"supply, chain",1,bayer-sasb-index-2023.pdf
"Bayer 2023 Sustainability Report  Chapter 3.8 Pharmaceuticals and Consumer Health  Bayer 2023 Sustainability Report  Chapter 8.4 Environmental Protection  Waste and Recycling  Disposal, recycling and processing Number of FDA enforcement actions taken in response to violations of current Good Manufacturing Practices (cGMP), by type HC-BP- 250a.5 None. All our manufacturing sites are classified as NAI (no action indicated) or VAI (voluntary action indicated) by the FDA.",472,ONT_005,Waste,Environmental,Waste,ONTOLOGY,0.6666666666666666,2,"environmental, waste",1,bayer-sasb-index-2023.pdf
"Counterfeit Drugs Description of methods and technologies used to maintain traceability of products throughout the supply chain and prevent counterfeiting HC-BP- 260a.1  Bayer 2023 Sustainability Report  Chapter 3.5 Product Stewardship  Protection against Product Counterfeiting Discussion of process for alerting customers and business partners of potential or known risks associated with counterfeit products HC-BP- 260a.2  Bayer 2023 Sustainability Report  Chapter 3.5 Product Stewardship  Protection against Product Counterfeiting SASB Industry: BIOTECHNOLOGY  PHARMACEUTICALS Bayer Sustainability Accounting Standards Board (SASB) Index 2023 5 SASB Topic SASB Accounting Metric SASB Code Bayer Reporting Number of actions that led to raids, seizure, arrests andor filing of criminal charges related to counterfeit products HC-BP- 260a.3 In addition to the process established in the quality management system, we have introduced a data management tool for the corporate security and legal functions.",1004,ONT_049,Supply_Chain,Environmental,Supply_Chain,ONTOLOGY,0.4,2,"supply, chain",1,bayer-sasb-index-2023.pdf
For more information:  Bayer 2023 Sustainability Report  Chapter 3.5 Product Stewardship  Protection against Product Counterfeiting Ethical Marketing Total amount of monetary losses as a result of legal proceedings associated with false marketing claims HC-BP- 270a.1 Not reported Description of code of ethics governing promotion of off- label use of products HC-BP- 270a.2 We do not tolerate any improper exertion of influence on our business partners.,454,ONT_025,Green_Products,Environmental,Green_Products,ONTOLOGY,0.2,1,products,1,bayer-sasb-index-2023.pdf
"As part of our compliance management system, we record and investigate any suspected violation of our responsible marketing principles, irrespective of whether the complaints come from internal or external sources. The most important Bayer Group regulation in this context is our Group Regulation on Anti-Corruption, which is supplemented by the rules of conduct for responsible marketing. Furthermore, we are committed to ethical advertising and communication for all our products and services.",495,ONT_022,Corruption,Environmental,Corruption,ONTOLOGY,0.3333333333333333,1,corruption,1,bayer-sasb-index-2023.pdf
"Industry codes for pharmaceutical products and medical devices that have been adopted by major national and international associations and organizations also apply to marketing and distribution at Bayer. In many countries, these standards are further underpinned by local codes  all of which apply to prescription pharmaceuticals and some of which also apply to nonprescription medicines, dietary supplements, medical devices and medicated skincare products.",458,ONT_025,Green_Products,Environmental,Green_Products,ONTOLOGY,0.2,1,products,1,bayer-sasb-index-2023.pdf
"All codes of the International Federation of Pharmaceutical Manufacturers  Associations (IFPMA) serve as a binding minimum global standard for all of Bayers human pharmaceutical products in their area of application. In addition, Bayer observes the codes of the European Federation of Pharmaceutical Industries and Associations (EFPIA) in its interaction with healthcare professionals and patient organizations.",411,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.2,1,health,1,bayer-sasb-index-2023.pdf
"Regarding the advertising of human pharmaceutical products, Bayer complies with the regulations set out in the IFPMA Code of Practice as the minimum global standard, along with those set forth in regional and national codes. The aforementioned codes contain provisions governing, among other matters, advertising materials, the distribution of samples, cooperation with members of specialist groups in connection with speaker and consultancy contracts, and scientific studies.",476,ONT_021,Human_Rights,Environmental,Human_Rights,ONTOLOGY,0.2,1,human,1,bayer-sasb-index-2023.pdf
Pharmaceuticals observes the applicable transparency rules (e.g. the Physician Payments Sunshine Act in the United States) and participates in voluntary programs such as the EFPIA Disclosure Code.,196,,GHGEmissionsScope1,Environmental,Climate Change,,0.125,1,transparency,1,bayer-sasb-index-2023.pdf
"For more information:  Bayer 2023 Sustainability Report Chapter 2.6 Corporate Governance  Compliance  Marketing compliance and the validity of recognized standards  Bayer Responsible Marketing  Sales website https:www.bayer.comensustainabilityresponsible-marketing-sales-regulation  Bayer Corporate Compliance Policy website https:www.bayer.comsitesdefaultfilesbayer-corporate-compliance-policy-en.pdf Employee Recruitment, Develop- ment  Retention Discussion of talent recruitment and retention efforts for scientists and research and development personnel HC-BP- 330a.1 To maintain an enthusiasm for Bayer among top researchers and scientists, we offer them special development opportunities that are tailored to their requirements.",734,ONT_018,Employee_Development,Environmental,Employee_Development,ONTOLOGY,0.4,2,"employee, development",1,bayer-sasb-index-2023.pdf
"These include new scientific challenges, special advanced training offerings and a career path either as experts or as managers in various Bayer regions, functions or divisions. Through our Science Fellows Community, we talk to our scientific specialists about their own career development. Special mentoring programs are established to support employees early development and their regular networking with experienced scientists and managers.",443,ONT_018,Employee_Development,Environmental,Employee_Development,ONTOLOGY,0.4,2,"employee, development",1,bayer-sasb-index-2023.pdf
"For more information:  Bayer 2023 Sustainability Report Chapter 6.7 Employees  Employee Development and Integration SASB Industry: BIOTECHNOLOGY  PHARMACEUTICALS Bayer Sustainability Accounting Standards Board (SASB) Index 2023 6 SASB Topic SASB Accounting Metric SASB Code Bayer Reporting (1) Voluntary and (2) involuntary turnover rate for: (a) executivessenior managers, (b) mid-level managers, (c) professionals, and (d) all others HC-BP- 330a.1 Fluctuation Voluntary Total  2021 2022 2023 2021 2022 2023 Women 6.7 6.2 5.3 12.6 12.1 11.2 Men 5.9 5.7 5.2 11.8 12.2 11.4 Total 6.2 5.9 5.2 12.1 12.2 11.3 For more information on fluctuation by region and by age group:  Bayer 2023 Sustainability Report  Chapter 6.3 Employees  Employment in Detail Supply Chain Management Percentage of (1) entitys facilities and (2) Tier I suppliers facilities participating in the Rx-360 International Pharmaceutical Supply Chain Consortium audit program or equivalent third-party audit programs for integrity of supply chain and ingredients HC-BP- 430a.1 Bayer is an active member of Rx-360, with representation on the Board of Directors and operational engagement on relevant committees and working groups, such as Audit Operations, Supply Chain Security, Cell  Gene Therapy and Data Integrity.",1282,ONT_018,Employee_Development,Environmental,Employee_Development,ONTOLOGY,0.4,2,"employee, development",1,bayer-sasb-index-2023.pdf
All of our own relevant facilities are taking part in Rx360. Extremely stringent safety standards for patients and medical professionals apply to pharmaceuticals and medical devices. Thats why both the development and manufacture of pharmaceuticals and medical devices are subject to very strict quality requirements.,317,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.2,1,safety,1,bayer-sasb-index-2023.pdf
"The quality management system of the Pharmaceuticals and Consumer Health divisions is based on internationally recognized standards and applicable legal, regulatory and ethical requirements for all stages of the provision of a pharmaceutical or a medical device  from development to registration, production and distribution.",325,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.2,1,health,1,bayer-sasb-index-2023.pdf
"These standards particularly include the rules for good working practice (GxP) in the development and manufacture of pharmaceuticals  such as Good Manufacturing Practice (GMP), Good Distribution Practice (GDP), Good Clinical Practice (GCP), Good Pharmacovigilance Practice (GVP), ISO certifications such as those for the manufacture of medical devices (e.g.",357,ONT_018,Employee_Development,Environmental,Employee_Development,ONTOLOGY,0.2,1,development,1,bayer-sasb-index-2023.pdf
"ISO 17025 and 13485), and the guidelines of the ICH (International Conference on Harmonization of Technical Requirements for Registration of Pharmaceuticals for Human Use). Internal experts and external assessors regularly conduct risk-based audits to verify compliance with the statutory requirements and relevant standards in development and production as well as for registered product specifications.",404,ONT_018,Employee_Development,Environmental,Employee_Development,ONTOLOGY,0.2,1,development,1,bayer-sasb-index-2023.pdf
"Such audits also cover institutes subcontracted by Bayer, service providers, our suppliers and contract manufacturers. Observations made during these audits are systematically evaluated and compliance with corrective measures verified at regular intervals. The quality requirements derived from regulatory requirements, permits and authorizations, and from relevant standards, are regularly reviewed and integrated into our quality management system.",450,ONT_043,Environmental_Mgmt._System,Environmental,Environmental_Mgmt._System,ONTOLOGY,0.14285714285714285,1,system,1,bayer-sasb-index-2023.pdf
"In addition to the internal quality assurance mechanisms, all our sites are regularly inspected by the health authorities of the respective countries to verify compliance with the various national and international requirements, and certified according to the respective product category (e.g. through GMP certificates or in the form of an official producer permit). All our sites received the targeted certifications in 2023.",426,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.2,1,health,1,bayer-sasb-index-2023.pdf
For more information:  Bayer 2023 Sustainability Report Chapter 3.8 Product Stewardship  Pharmaceuticals and Consumer Health  Quality and safety of pharmaceuticals and medical devices Business Ethics Total amount of monetary losses as a result of legal proceedings associated with corruption and bribery HC-BP- 510a.1 Not reported SASB Industry: BIOTECHNOLOGY  PHARMACEUTICALS Bayer Sustainability Accounting Standards Board (SASB) Index 2023 7 SASB Topic SASB Accounting Metric SASB Code Bayer Reporting Description of code of ethics governing interactions with health care professionals HC-BP- 510a.2 We do not tolerate any improper exertion of influence on our business partners.,682,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.4,2,"safety, health",1,bayer-sasb-index-2023.pdf
"As part of our compliance management system, we record and investigate any suspected violation of our responsible marketing principles, irrespective of whether the complaints come from internal or external sources. The most important Bayer Group regulation in this context is our Group Regulation on Anti-Corruption, which is supplemented by the rules of conduct for responsible marketing. Furthermore, we are committed to ethical advertising and communication for all our products and services.",495,ONT_022,Corruption,Environmental,Corruption,ONTOLOGY,0.3333333333333333,1,corruption,1,bayer-sasb-index-2023.pdf
"Industry codes for pharmaceutical products and medical devices that have been adopted by major national and international associations and organizations also apply to marketing and distribution at Bayer. In many countries, these standards are further underpinned by local codes  all of which apply to prescription pharmaceuticals and some of which also apply to nonprescription medicines, dietary supplements, medical devices and medicated skincare products.",458,ONT_025,Green_Products,Environmental,Green_Products,ONTOLOGY,0.2,1,products,1,bayer-sasb-index-2023.pdf
"All codes of the International Federation of Pharmaceutical Manufacturers  Associations (IFPMA) serve as a binding minimum global standard for all of Bayers human pharmaceutical products in their area of application. In addition, Bayer observes the codes of the European Federation of Pharmaceutical Industries and Associations (EFPIA) in its interaction with healthcare professionals and patient organizations.",411,ONT_017,Health_and_Safety,Environmental,Health_and_Safety,ONTOLOGY,0.2,1,health,1,bayer-sasb-index-2023.pdf
"Regarding the advertising of human pharmaceutical products, Bayer complies with the regulations set out in the IFPMA Code of Practice as the minimum global standard, along with those set forth in regional and national codes. The aforementioned codes contain provisions governing, among other matters, advertising materials, the distribution of samples, cooperation with members of specialist groups in connection with speaker and consultancy contracts, and scientific studies.",476,ONT_021,Human_Rights,Environmental,Human_Rights,ONTOLOGY,0.2,1,human,1,bayer-sasb-index-2023.pdf
Pharmaceuticals observes the applicable transparency rules (e.g. the Physician Payments Sunshine Act in the United States) and participates in voluntary programs such as the EFPIA Disclosure Code.,196,,GHGEmissionsScope1,Environmental,Climate Change,,0.125,1,transparency,1,bayer-sasb-index-2023.pdf
"For more information:  Bayer 2023 Sustainability Report Chapter 2.6 Corporate Governance  Compliance  Marketing compliance and the validity of recognized standards  Bayer Responsible Marketing  Sales website https:www.bayer.comensustainabilityresponsible-marketing-sales-regulation  Bayer Corporate Compliance Policy website https:www.bayer.comsitesdefaultfilesbayer-corporate-compliance-policy-en.pdf Activity Metrics SASB Activity Metric SASB Code Number of patients treated Not reported Number of drugs (1) in portfolio and (2) in research and development (Phases 1-3)  Bayer 2023 Annual Report  Chapter 1.1.2 Corporate Structure  Bayer 2023 Annual Report  Chapter 1.3 Focus on Innovation  Pharmaceuticals SASB Industry: CHEMICALS Bayer Sustainability Accounting Standards Board (SASB) Index 2023 8 CHEMICALS Sustainability Disclosure Topics  Accounting Metrics SASB Topic SASB Accounting Metric SASB Code Bayer Reporting Greenhouse Gas Emissions Gross global Scope 1 emissions, percentage covered under emissions- limiting regulations RT-CH- 110a.1 In reporting greenhouse gas emissions, we take account of the recommendations of the Greenhouse Gas Protocol (GHG Protocol).",1177,ONT_038,Corporate_Governance,Environmental,Corporate_Governance,ONTOLOGY,0.4,2,"governance, corporate",1,bayer-sasb-index-2023.pdf
"Direct emissions from our own power plants, vehicles, waste incineration plants and production facilities (Scope 1) are determined at all environmentally relevant sites whose annual energy consumption exceeds 1.5 terajoules.",224,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.6666666666666666,2,"environmental, energy",1,bayer-sasb-index-2023.pdf
"Greenhouse Gas Emissions (Scope 1 and 2) Million metric tons of CO2 equivalents 2021 2022 2023 Scope 1: Direct emissions1 1.93 1.91 1.89 of which carbon dioxide (CO2) 1.90 1.85 1.84 of which ozone-depleting substances 0.011 0.011 0.003 of which partially fluorinated hydrocarbons (HFCs) 0.014 0.039 0.040 of which nitrous oxide (N2O) 0.007 0.007 0.008 of which methane (CH4) 0.003 0.003 0.003 1 In line with the GHG Protocol, we also report the direct emissions resulting from the generation of energy for other companies that is sold as a site service.",553,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,bayer-sasb-index-2023.pdf
"In 2023, these emissions corresponded to 0.11 million metric tons of CO2 equivalents. In 2023, Bayer participated in European emissions trading with a total of five plants. These facilities account for more than 265,000 metric tons of CO2 emissions.",249,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,bayer-sasb-index-2023.pdf
"For more information:  Bayer 2023 Sustainability Report  Chapter 7.4 Climate Protection  Greenhouse Gas Emissions  Bayer CDP Report Climate www.bayer.comcdp-climate Discussion of long-term and short-term strategy or plan to manage Scope 1 emissions, emissions reduction targets, and an analysis of performance against those targets RT-CH- 110a.2 We support the Paris Agreement and the objective of limiting global warming to 1.5C relative to the pre-industrial level.",467,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,bayer-sasb-index-2023.pdf
"In 2019, therefore, we made climate neutrality at our own sites a Group target for 2030 within our climate program. We intend to reduce our own greenhouse gas emissions by an absolute 42 compared to the base year 2019 by the end of 2029 (comprises direct emissions Scope 1 and indirect emissions Scope 2, market- based from Bayer sites whose annual energy consumption exceeds 1.5 terajoules). This target on the pathway to a 1.5C scenario was reviewed and acknowledged by the SBTi.",481,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,bayer-sasb-index-2023.pdf
We aim to reduce greenhouse gas emissions from relevant Scope 3 categories in our supply chain by an absolute 12.3 (compared to the 2019 base year) by 2029.,156,ONT_049,Supply_Chain,Environmental,Supply_Chain,ONTOLOGY,0.4,2,"supply, chain",1,bayer-sasb-index-2023.pdf
"In accordance with the criteria set out by the Science Based Targets initiative (SBTi), the following Scope 3 categories of the GHG Protocol Corporate Value Chain (Scope 3) Accounting  Reporting Standard are relevant for Bayer: (3.1) purchased goods and services, (3.2) capital goods, (3.3) fuel- and energy-related activities, (3.4) (upstream) transportation and distribution and (3.6) business travel. This target was also reviewed and acknowledged by the SBTi.",463,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,bayer-sasb-index-2023.pdf
"An increased reduction target is currently being reviewed by the SBTi. For more information on our Group targets, please see our Sustainability Report 2023  Chapter 7. Bayer has undertaken to reach net-zero greenhouse gas emissions including our entire value chain by 2050 or earlier (entire Scope 1, 2 and 3 emissions; Scope 3 includes all categories defined in the GHG Protocol).",381,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,bayer-sasb-index-2023.pdf
"This target was formulated in accordance with the criteria of the SBTi and is thus aligned with the goals of the Paris Agreement of 2015. The target has been submitted to the SBTi and is currently being evaluated. As an external expression of commitment to net-zero greenhouse gas emissions, the company also signed the Business Ambition for 1.5 C, a campaign of the SBTi in partnership with the UN Global Compact and the We Mean Business Coalition.",449,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,bayer-sasb-index-2023.pdf
"Investment in energy efficiency and renewable energies: To achieve an absolute reduction in our remaining emissions, we intend to invest 500 million in renewable energies and in increasing the energy efficiency of our facilities and buildings by 2030. We are investing in process innovations, more efficient facilities and building technology, and in the implementation and optimization of energy management systems, particularly at our production sites.",454,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,bayer-sasb-index-2023.pdf
Capital expenditure projects are underway at various sites to advance the use of climate-neutral technologies such as geothermal energy or emissions-free steam production.,171,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,bayer-sasb-index-2023.pdf
SASB Industry: CHEMICALS Bayer Sustainability Accounting Standards Board (SASB) Index 2023 9 SASB Topic SASB Accounting Metric SASB Code Bayer Reporting  We will offset those of our emissions (Scope 1 and 2) that still remain following reduction through technological measures and cannot be avoided (such as greenhouse gas emissions generated by chemical processes or through business travel) by purchasing offsets from climate protection projects that meet recognized quality standards.,487,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,bayer-sasb-index-2023.pdf
"By doing so, Bayer aims to achieve climate neutrality at all its own sites (comprises direct emissions Scope 1 and indirect emissions Scope 2, market-based from Bayer sites whose annual energy consumption exceeds 1.5 terajoules) by 2030. By 2030, the remaining greenhouse gas emissions of our own operations will be fully offset by purchasing carbon offsets from verified climate protection projects, especially in the areas of forest conservation and agriculture.",464,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,bayer-sasb-index-2023.pdf
"However, our focus is on further reducing our emissions. In 2023, we looked at the risks and opportunities stemming from the effects of climate change from various perspectives to evaluate them even better in relation to our company and integrate them into our strategy and measures. Climate-related risks are already accounted for in our Group-wide enterprise risk management (ERM) system.",390,ONT_034,Climate_Risk_Mgmt.,Environmental,Climate_Risk_Mgmt.,ONTOLOGY,0.2857142857142857,2,"climate, risk",1,bayer-sasb-index-2023.pdf
"Based on the Paris Agreement, the most important countries and regions in which Bayer operates have committed to limiting global warming by reducing their greenhouse gas emissions. One example is the European Unions Green Deal, the goal of which is to accelerate the transition to an emissions-free future and achieve climate neutrality by 2050. Consequently, the EU is expected to further increase costs for the emission of greenhouse gases (e.g.",447,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,bayer-sasb-index-2023.pdf
"through CO2 regulations such as the EU emissions trading system EU-ETS or a carbon tax), adjust financing incentives (e.g. through the EU taxonomy) and drive forward technological changes (e.g. through the promotion of renewable energies and hydrogen technologies). China has committed to attaining net-zero emissions by 2060 and is therefore expected to introduce further regulations in this connection.",404,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,bayer-sasb-index-2023.pdf
"Through our strategy for achieving climate neutrality and reducing greenhouse gas emissions on the pathway to a 1.5C scenario, we are reducing the risk of additional costs caused by the expected regulations.",207,ONT_034,Climate_Risk_Mgmt.,Environmental,Climate_Risk_Mgmt.,ONTOLOGY,0.2857142857142857,2,"climate, risk",1,bayer-sasb-index-2023.pdf
